setting,system,method,method_label,seed,noise,sparse_factor,fold,lam,cv_mse,solver_primal_objective,solver_dual_objective,solver_primal_dual_gap,solver_relative_primal_dual_gap,solver_max_relative_gap,solver_kkt_stationarity_max,solver_kkt_complementarity_gap,solver_kkt_subgradient_prox_max,solver_masked_dual_stationarity_max,solver_dual_box_violation,solver_dual_scale_min,solver_converged,solver_iterations,solver_rho,solver_tolerance,solver_method,solver_elapsed_seconds,solver_n_observed,solver_n_times,solver_n_channels,solver_objective
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,0,100.0,0.0019268633816906522,"[0.005749770224209888, 0.027850818799578507, 0.028114626809478998, 0.023351917682664196, 0.023266248069293324, 0.07438144187302474, 0.07701973264299816, 0.00310712805940826]","[0.005749770223921112, 0.027850818799242977, 0.028114626809132, 0.023351917682380263, 0.023266248069038008, 0.0743814418727712, 0.07701973264280443, 0.0031071280590921624]","[2.887759475989071e-13, 3.3553021472343403e-13, 3.469967368996407e-13, 2.839325996539799e-13, 2.5531660119426647e-13, 2.535471832487701e-13, 1.9373391779708982e-13, 3.1609740866467284e-13]","[2.887759475989071e-13, 3.3553021472343403e-13, 3.469967368996407e-13, 2.839325996539799e-13, 2.5531660119426647e-13, 2.535471832487701e-13, 1.9373391779708982e-13, 3.1609740866467284e-13]",3.469967368996407e-13,1.2490009027033011e-14,"[3.0040174233513054e-13, 3.3471607092330105e-13, 3.5295552494700186e-13, 2.7602779981823673e-13, 2.485421156391083e-13, 2.538692129028915e-13, 1.951280421837342e-13, 3.0706233553608525e-13]",4.440892098500626e-16,1.2490009027033011e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00023182999984783237,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,0,1000.0,0.0019268633816906522,"[0.005749770226913676, 0.02785081880259247, 0.02811462681266211, 0.02335191768515531, 0.02326624807152771, 0.0743814418753096, 0.07701973264475506, 0.0031071280621713677]","[0.005749770223921112, 0.027850818799242977, 0.028114626809132, 0.023351917682380263, 0.023266248069038008, 0.0743814418727712, 0.07701973264280443, 0.0031071280590921624]","[2.992563662151948e-12, 3.34949429303677e-12, 3.530110231908523e-12, 2.775047552860954e-12, 2.489702888297529e-12, 2.53840004571515e-12, 1.9506340986907844e-12, 3.0792052935213476e-12]","[2.992563662151948e-12, 3.34949429303677e-12, 3.530110231908523e-12, 2.775047552860954e-12, 2.489702888297529e-12, 2.53840004571515e-12, 1.9506340986907844e-12, 3.0792052935213476e-12]",3.530110231908523e-12,1.2490009027033011e-14,"[3.0041893288095096e-12, 3.3486798958740217e-12, 3.536067904469871e-12, 2.7671459669469667e-12, 2.4829263776561268e-12, 2.5387181088658293e-12, 1.9520191164569553e-12, 3.070170177838264e-12]",4.440892098500626e-16,1.2490009027033011e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0003509190000841045,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,1,0.0,0.00018194527541924422,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.00030947700042815995,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,1,0.0001,0.00020500464745136404,"[4.9775994283295003e-05, 3.458209481106946e-05, 4.57588571657024e-05, 2.6861176762601967e-05, 2.9316338377485454e-05, 4.357961104878498e-05, 4.320281476483962e-05, 4.9321245569425754e-05]","[4.9488846846264714e-05, 3.4362391972418384e-05, 4.551670601720881e-05, 2.6682746680933744e-05, 2.910786701904379e-05, 4.336844708276931e-05, 4.289923378531162e-05, 4.900817657766082e-05]","[2.8714743703028926e-07, 2.1970283865107454e-07, 2.4215114849359174e-07, 1.7843008166822346e-07, 2.084713584416636e-07, 2.111639660156732e-07, 3.0358097952799595e-07, 3.130689917649329e-07]","[2.8714743703028926e-07, 2.1970283865107454e-07, 2.4215114849359174e-07, 1.7843008166822346e-07, 2.084713584416636e-07, 2.111639660156732e-07, 3.0358097952799595e-07, 3.130689917649329e-07]",3.130689917649329e-07,1.916154798733212e-06,"[2.871317908349446e-07, 2.1968185940238823e-07, 2.421346531151643e-07, 1.784110675894124e-07, 2.084520634064556e-07, 2.1115225607041069e-07, 3.0354927980492214e-07, 3.130531861281923e-07]",0.00010053500204547143,1.3552527156068805e-20,0.0,0.9936275282410895,True,25,0.01,1e-05,banded ADMM with dual certificate,0.0013907269999435812,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,1,0.001,0.0001762255880281453,"[0.0004263695599597112, 0.00027309855901451707, 0.000382112017731634, 0.00020854013033058932, 0.00022358049510844025, 0.0003605566239004122, 0.0003799295462674571, 0.0004194133700215312]","[0.00041913545438086025, 0.00026721603597099064, 0.000376877941709248, 0.0002015665056785106, 0.00021701390190374256, 0.00035613234473050813, 0.0003713258590157618, 0.00041345036160084095]","[7.234105578850952e-06, 5.8825230435264274e-06, 5.234076022386043e-06, 6.973624652078722e-06, 6.566593204697689e-06, 4.424279169904042e-06, 8.603687251695317e-06, 5.963008420690249e-06]","[7.234105578850952e-06, 5.8825230435264274e-06, 5.234076022386043e-06, 6.973624652078722e-06, 6.566593204697689e-06, 4.424279169904042e-06, 8.603687251695317e-06, 5.963008420690249e-06]",8.603687251695317e-06,1.8293750571040605e-05,"[7.232797785514003e-06, 5.88161419579094e-06, 5.231200700758819e-06, 6.972806637294557e-06, 6.566047659644546e-06, 4.4235330596946736e-06, 8.6034183367031e-06, 5.962022768415769e-06]",0.0008566199150315534,3.2526065174565133e-19,0.0,0.9939071647760276,True,25,0.01,1e-05,banded ADMM with dual certificate,0.0014779690000068513,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,1,0.01,0.0001395581114776293,"[0.0012934951572460016, 0.0009339546307656069, 0.0012975331800808212, 0.0006286309496417121, 0.0006020630037261692, 0.0012006862978656107, 0.0014233456021119405, 0.0013151209232627917]","[0.0012925609077431212, 0.000932862328274347, 0.0012955013317703119, 0.0006252854231417046, 0.0005994799348727004, 0.0011998192644000632, 0.0014226983923959634, 0.001314528498258507]","[9.342495028803396e-07, 1.0923024912599683e-06, 2.0318483105092894e-06, 3.345526500007521e-06, 2.5830688534688373e-06, 8.670334655474891e-07, 6.472097159771102e-07, 5.924250042845837e-07]","[9.342495028803396e-07, 1.0923024912599683e-06, 2.0318483105092894e-06, 3.345526500007521e-06, 2.5830688534688373e-06, 8.670334655474891e-07, 6.472097159771102e-07, 5.924250042845837e-07]",3.345526500007521e-06,3.467333943039941e-06,"[9.342466341737653e-07, 1.0922844861215725e-06, 2.0318189032050068e-06, 3.345525473377704e-06, 2.5830682055125664e-06, 8.67007137535182e-07, 6.472068728650797e-07, 5.924230281353048e-07]",6.189256673311272e-05,1.734723475976807e-18,0.0,0.9998162929009782,True,150,0.40800000000000003,1e-05,banded ADMM with dual certificate,0.006693705999623489,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,1,0.1,0.00013603563332318435,"[0.0022707614878873677, 0.0025684088183104883, 0.0028617264879157367, 0.0021641659352252063, 0.0020133920594906517, 0.0036661924500591228, 0.003767304727220417, 0.0026168054034683068]","[0.0022707422499747016, 0.00256829500302729, 0.0028526069427905684, 0.002162759102203579, 0.0020133920467633845, 0.0036661700918018928, 0.003767304727219851, 0.00261406723015703]","[1.9237912666104223e-08, 1.138152831980932e-07, 9.119545125168237e-06, 1.4068330216271754e-06, 1.2727267156842359e-11, 2.2358257230001288e-08, 5.659535340374333e-16, 2.7381733112767474e-06]","[1.9237912666104223e-08, 1.138152831980932e-07, 9.119545125168237e-06, 1.4068330216271754e-06, 1.2727267156842359e-11, 2.2358257230001288e-08, 5.659535340374333e-16, 2.7381733112767474e-06]",9.119545125168237e-06,2.5742272706866243e-07,"[1.9237912646913845e-08, 1.138152830463049e-07, 9.119544854826545e-06, 1.4068330147995207e-06, 1.2727262603193235e-11, 2.235825721091933e-08, 5.585809592645319e-16, 2.7381732685386904e-06]",9.355223145934843e-06,2.7755575615628914e-17,0.0,0.9999863263642548,True,525,2.04,1e-05,banded ADMM with dual certificate,0.02271543999995629,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,1,1.0,0.00020951186960371093,"[0.005204119800514382, 0.013321883990864213, 0.013000066567636144, 0.010500171683441237, 0.010772801559817458, 0.02193355107896096, 0.02125618338116237, 0.0046565981184528635]","[0.005204119660286263, 0.013321883990851095, 0.013000066567492394, 0.010500171683431328, 0.010772801559797183, 0.021933551078949454, 0.02125618338114897, 0.004651288017387876]","[1.402281190471255e-10, 1.3117978925336615e-14, 1.437495955602941e-13, 9.908740494779522e-15, 2.027544798721692e-14, 1.1504686092678185e-14, 1.3399004128444858e-14, 5.310101064987666e-06]","[1.402281190471255e-10, 1.3117978925336615e-14, 1.437495955602941e-13, 9.908740494779522e-15, 2.027544798721692e-14, 1.1504686092678185e-14, 1.3399004128444858e-14, 5.310101064987666e-06]",5.310101064987666e-06,1.186852838230834e-10,"[1.4022833285179392e-10, 1.3072876114961218e-14, 1.4373571777248628e-13, 9.652868782072943e-15, 2.003085197710419e-14, 1.1646933417708283e-14, 1.3600232051658168e-14, 5.310101064891773e-06]",3.1312608972378086e-07,3.3306690738754696e-16,0.0,0.99999999639884,True,1050,326.4,1e-05,banded ADMM with dual certificate,0.044139652000012575,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,1,10.0,0.001539431796044362,"[0.005549220910432058, 0.03207954567338339, 0.03256712860427147, 0.022573782066908566, 0.02252423539877895, 0.08891312632501787, 0.0836545485364102, 0.004651298043711414]","[0.005549220910391318, 0.03207954567336274, 0.032567128604240034, 0.022573782066875978, 0.02252423539874711, 0.08891312632500512, 0.0836545485363879, 0.0046512980436909206]","[4.0739980833315315e-14, 2.0650148258027912e-14, 3.1433189384699745e-14, 3.25885152197003e-14, 3.184258412503027e-14, 1.2753686995381486e-14, 2.2301605007157832e-14, 2.049315578345201e-14]","[4.0739980833315315e-14, 2.0650148258027912e-14, 3.1433189384699745e-14, 3.25885152197003e-14, 3.184258412503027e-14, 1.2753686995381486e-14, 2.2301605007157832e-14, 2.049315578345201e-14]",4.0739980833315315e-14,1.366962099069724e-14,"[4.072374313967407e-14, 2.1499004358046186e-14, 3.318201384059702e-14, 3.257822774910251e-14, 3.18699687038043e-14, 1.277626949953625e-14, 2.2039986224490186e-14, 2.0451215549166563e-14]",6.661338147750939e-16,1.7763568394002505e-15,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0003590609999264416,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,1,100.0,0.001539431796044362,"[0.005549220910798328, 0.03207954567358042, 0.03256712860456733, 0.022573782067201145, 0.02252423539906544, 0.08891312632513262, 0.08365454853661261, 0.0046512980438957975]","[0.005549220910391318, 0.03207954567336274, 0.032567128604240034, 0.022573782066875978, 0.02252423539874711, 0.08891312632500512, 0.0836545485363879, 0.0046512980436909206]","[4.0700949555105836e-13, 2.1768004065947366e-13, 3.2729374765949615e-13, 3.251669766779486e-13, 3.1833216618259996e-13, 1.2750911437819923e-13, 2.2470914018413168e-13, 2.0487691404502684e-13]","[4.0700949555105836e-13, 2.1768004065947366e-13, 3.2729374765949615e-13, 3.251669766779486e-13, 3.1833216618259996e-13, 1.2750911437819923e-13, 2.2470914018413168e-13, 2.0487691404502684e-13]",4.0700949555105836e-13,1.366962099069724e-14,"[4.0699325785741714e-13, 2.1852889675949193e-13, 3.2903910266844145e-13, 3.2515668920735077e-13, 3.1835955076137397e-13, 1.2752822743540203e-13, 2.2445619501884393e-13, 2.0483497381074139e-13]",6.661338147750939e-16,1.7763568394002505e-15,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00027419300022302195,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,1,1000.0,0.001539431796044362,"[0.005549220914461023, 0.03207954567555072, 0.0325671286075259, 0.02257378207012693, 0.022524235401930336, 0.08891312632628014, 0.08365454853863677, 0.004651298045739635]","[0.005549220910391318, 0.03207954567336274, 0.032567128604240034, 0.022573782066875978, 0.02252423539874711, 0.08891312632500512, 0.0836545485363879, 0.0046512980436909206]","[4.069704642728489e-12, 2.187978964673931e-12, 3.2858646359379406e-12, 3.2509515912604314e-12, 3.183227986758297e-12, 1.2750217548429532e-12, 2.248867758680717e-12, 2.048714496660775e-12]","[4.069704642728489e-12, 2.187978964673931e-12, 3.2858646359379406e-12, 3.2509515912604314e-12, 3.183227986758297e-12, 1.2750217548429532e-12, 2.248867758680717e-12, 2.048714496660775e-12]",4.069704642728489e-12,1.366962099069724e-14,"[4.069688405034848e-12, 2.1888278207739496e-12, 3.287609990946886e-12, 3.2509413037898336e-12, 3.183255371337071e-12, 1.27504780679406e-12, 2.248618282962381e-12, 2.0486725564264896e-12]",6.661338147750939e-16,1.7763568394002505e-15,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0002347240001654427,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,2,0.0,0.00013567725599516166,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.00035588699984145933,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,2,0.0001,0.00016568626275430837,"[6.23825578536127e-05, 2.9652889740589097e-05, 4.388478492661965e-05, 6.085616912208736e-05, 5.009065014031067e-05, 5.2062464426881695e-05, 6.418117914152459e-05, 5.678796218565292e-05]","[6.212924379446957e-05, 2.9438639889194947e-05, 4.3478834840022395e-05, 6.049550139726672e-05, 4.979034431091967e-05, 5.174064581582385e-05, 6.385508336660159e-05, 5.6514405424821707e-05]","[2.533140591431249e-07, 2.1424985139414994e-07, 4.0595008659725267e-07, 3.606677248206428e-07, 3.0030582939100076e-07, 3.2181861105784546e-07, 3.26095774922996e-07, 2.7355676083121383e-07]","[2.533140591431249e-07, 2.1424985139414994e-07, 4.0595008659725267e-07, 3.606677248206428e-07, 3.0030582939100076e-07, 3.2181861105784546e-07, 3.26095774922996e-07, 2.7355676083121383e-07]",4.0595008659725267e-07,2.199875095127313e-06,"[2.532999425639492e-07, 2.1422661962207677e-07, 4.0589811284042496e-07, 3.606452688153055e-07, 3.002863921592355e-07, 3.2179499540406075e-07, 3.2607899869316304e-07, 2.735414062302342e-07]",0.00010048758593299592,1.3552527156068805e-20,0.0,0.9926787040775225,True,25,0.01,1e-05,banded ADMM with dual certificate,0.0014110880001680925,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,2,0.001,0.0001309903287135659,"[0.0005427483839076667, 0.0002278009587430213, 0.00035763349717028627, 0.0005225805734505113, 0.0004184743568088766, 0.00043565855414778713, 0.0005474871265432107, 0.0004902985201016335]","[0.0005392310711181331, 0.0002216601609207929, 0.0003519484472126775, 0.0005177228116378497, 0.00041360501384540664, 0.0004289868925297309, 0.0005408138805588953, 0.0004840347019214647]","[3.5173127895336137e-06, 6.140797822228386e-06, 5.685049957608753e-06, 4.857761812661603e-06, 4.869342963469971e-06, 6.671661618056217e-06, 6.673245984315391e-06, 6.263818180168856e-06]","[3.5173127895336137e-06, 6.140797822228386e-06, 5.685049957608753e-06, 4.857761812661603e-06, 4.869342963469971e-06, 6.671661618056217e-06, 6.673245984315391e-06, 6.263818180168856e-06]",6.673245984315391e-06,1.6884340378802397e-05,"[3.517183413676364e-06, 6.140649481584798e-06, 5.684263495141066e-06, 4.856953435901758e-06, 4.8675426368703124e-06, 6.670079164942629e-06, 6.671190421706755e-06, 6.261214379490261e-06]",0.0008511209807580923,2.168404344971009e-19,0.0,0.9943808904217706,True,25,0.01,1e-05,banded ADMM with dual certificate,0.0013488240001606755,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,2,0.01,9.08954874519991e-05,"[0.0017876833487666978, 0.0006698703199468243, 0.0012821647612947247, 0.0017018621073633475, 0.0011826833953598975, 0.0012763221592257303, 0.0018841845358390863, 0.0015114716196830695]","[0.0017830757546698842, 0.0006646794971401573, 0.0012818367394577769, 0.0016937673391031775, 0.001179521784309032, 0.0012745716053513332, 0.0018824910968749558, 0.0015057793571151496]","[4.607594096813633e-06, 5.190822806666953e-06, 3.2802183694779184e-07, 8.094768260170047e-06, 3.1616110508655114e-06, 1.7505538743971e-06, 1.6934389641305465e-06, 5.692262567919947e-06]","[4.607594096813633e-06, 5.190822806666953e-06, 3.2802183694779184e-07, 8.094768260170047e-06, 3.1616110508655114e-06, 1.7505538743971e-06, 1.6934389641305465e-06, 5.692262567919947e-06]",8.094768260170047e-06,1.0521402515636588e-05,"[4.6069274566599636e-06, 5.190743112169641e-06, 3.280213780547771e-07, 8.094746855163049e-06, 3.161565020652938e-06, 1.7505066996326797e-06, 1.6934342993570961e-06, 5.692192176764315e-06]",0.0001791561305889422,2.6020852139652106e-18,0.0,0.999283488663067,True,100,0.40800000000000003,1e-05,banded ADMM with dual certificate,0.004494047999742179,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,2,0.1,9.65144704558756e-05,"[0.0030454827835219972, 0.002301203369070642, 0.0027528264604911173, 0.0030661132450692926, 0.00260330997235718, 0.0037103837847869635, 0.0043976088648191155, 0.002541684285085969]","[0.0030438728076915287, 0.0023001188721266837, 0.0027430609449508453, 0.003065354664750164, 0.0026032662072642096, 0.0037103837847865884, 0.0043976088648186515, 0.0025403377947233567]","[1.6099758304685859e-06, 1.0844969439583602e-06, 9.765515540272052e-06, 7.585803191286974e-07, 4.376509297023337e-08, 3.7513395167998453e-16, 4.640385298237959e-16, 1.3464903626122203e-06]","[1.6099758304685859e-06, 1.0844969439583602e-06, 9.765515540272052e-06, 7.585803191286974e-07, 4.376509297023337e-08, 3.7513395167998453e-16, 4.640385298237959e-16, 1.3464903626122203e-06]",9.765515540272052e-06,1.7060195786622323e-07,"[1.6099758217929085e-06, 1.084496940228271e-06, 9.765515444042387e-06, 7.585803172291752e-07, 4.376509291602326e-08, 3.616898447411643e-16, 4.453902524570452e-16, 1.346490356061037e-06]",7.840905077494131e-06,2.7755575615628914e-17,0.0,0.9999917763863555,True,375,2.04,1e-05,banded ADMM with dual certificate,0.01569871699985015,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
PDE,fisher_kpp,tv_diff,TV,2,0.01,4,2,1.0,0.00018932269917998684,"[0.005554883408834693, 0.013074483923883946, 0.011922251458076447, 0.01199399691766968, 0.011547940360617492, 0.02118717282188128, 0.022579718054999507, 0.004201889227134419]","[0.005554883265551362, 0.013074483923847982, 0.011922251458032815, 0.011993996917640574, 0.011547940360570753, 0.02118717282187542, 0.02257971805499208, 0.004196715537943527]","[1.4328333051288888e-10, 3.5964287103951165e-14, 4.363176486776865e-14, 2.910519047993887e-14, 4.6738654613243114e-14, 5.859895901849654e-15, 7.428085924132688e-15, 5.173689190892533e-06]","[1.4328333051288888e-10, 3.5964287103951165e-14, 4.363176486776865e-14, 2.910519047993887e-14, 4.6738654613243114e-14, 5.859895901849654e-15, 7.428085924132688e-15, 5.173689190892533e-06]",5.173689190892533e-06,1.6663645463488308e-10,"[1.4328362303063502e-10, 3.591398012314784e-14, 4.357798844001337e-14, 2.9340245510933727e-14, 4.6835799127897815e-14, 5.72111802377151e-15, 7.414208136324874e-15, 5.173689190970826e-06]",3.159833452115457e-07,2.220446049250313e-16,0.0,0.9999999953777148,True,1125,326.4,1e-05,banded ADMM with dual certificate,0.046691301000009844,35,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
