system,method,sparse_factor,noise,seed,fold,lam,cv_mse,primal_objective,dual_objective,primal_dual_gap,relative_primal_dual_gap,max_relative_gap,kkt_stationarity_max,masked_dual_stationarity_max,dual_box_violation,dual_scale_min,converged,iterations,rho,tolerance,elapsed_seconds,n_observed,n_times,n_channels,objective
burgers,banded ADMM with dual certificate,32,0.1,0,2,0.001,0.016918304924688772,"[0.001852449750489496, 0.0017925492721934371, 0.003236083913940942, 0.003116858305043466, 0.004536271708152842, 0.005851056108731983, 0.00404050789383346, 0.0047869774157008405]","[0.0018480649399770714, 0.0017848073437767165, 0.0032177992733733903, 0.0030302465790111657, 0.004513257273153552, 0.005833122131771191, 0.004024684479239228, 0.004764303950311474]","[4.384810512424609e-06, 7.741928416720584e-06, 1.8284640567551615e-05, 8.661172603230015e-05, 2.3014434999289214e-05, 1.7933976960792138e-05, 1.5823414594232088e-05, 2.2673465389366765e-05]","[4.384810512424609e-06, 7.741928416720584e-06, 1.8284640567551615e-05, 8.661172603230015e-05, 2.3014434999289214e-05, 1.7933976960792138e-05, 1.5823414594232088e-05, 2.2673465389366765e-05]",8.661172603230015e-05,6.991249929343656e-05,4.757045451997399e-15,0.0,0.9765544910689746,True,25,0.01,0.0001,0.0009880499999326275,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,2,0.01,0.01625789076896593,"[0.01699485734393332, 0.01770818571146975, 0.030830669253227697, 0.03039193571369639, 0.04309925618380786, 0.05525175539069271, 0.038089960950174424, 0.04505946080095783]","[0.01699328524745651, 0.017708055267287307, 0.030827971331377022, 0.030390099756459944, 0.04309473811325685, 0.05524871437229987, 0.03808770069634943, 0.04505519030731526]","[1.5720964768109469e-06, 1.3044418244179123e-07, 2.697921850675078e-06, 1.8359572364450016e-06, 4.518070551011444e-06, 3.041018392838102e-06, 2.2602538249927306e-06, 4.2704936425719264e-06]","[1.5720964768109469e-06, 1.3044418244179123e-07, 2.697921850675078e-06, 1.8359572364450016e-06, 4.518070551011444e-06, 3.041018392838102e-06, 2.2602538249927306e-06, 4.2704936425719264e-06]",4.518070551011444e-06,3.3940405379448424e-06,1.0755285551056204e-15,0.0,0.9998868655853349,True,50,0.028000000000000004,0.0001,0.0017217470001469337,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,2,0.1,0.01547554312337278,"[0.12283514371951229, 0.16371558549963114, 0.21561263815421844, 0.23366745841636155, 0.2675307201417252, 0.27799689745692685, 0.21342696210471906, 0.2345737960120029]","[0.12283514371952019, 0.16371558549843285, 0.21561263775075207, 0.2336674584161612, 0.2675307201413758, 0.27799689738717465, 0.21342696209773335, 0.23456548867343116]","[0.0, 1.198291466053547e-12, 4.0346637142363306e-10, 2.003397447936095e-13, 3.4938718584953676e-13, 6.975220401272963e-11, 6.985717559970794e-12, 8.307338571739153e-06]","[0.0, 1.198291466053547e-12, 4.0346637142363306e-10, 2.003397447936095e-13, 3.4938718584953676e-13, 6.975220401272963e-11, 6.985717559970794e-12, 8.307338571739153e-06]",8.307338571739153e-06,1.3338873771417958e-05,4.718447854656915e-15,0.0,0.9999555369003815,True,75,0.28,0.0001,0.0024747530001150153,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,2,1.0,0.01780064416725268,"[0.6512349452233054, 1.1626994904848245, 1.245907156769676, 0.5732730265348639, 0.4392904091037031, 0.35960291766006003, 0.27729383042318967, 0.25472625537463534]","[0.6512349452232817, 1.1626994904763113, 1.2459071553475196, 0.5732697068670931, 0.4392885908030374, 0.35960102148081485, 0.2772932379799212, 0.2547258755385656]","[2.3647750424515834e-14, 8.5131901528257e-12, 1.4221563926497538e-09, 3.31966777078474e-06, 1.8183006657013223e-06, 1.8961792451754889e-06, 5.924432684434322e-07, 3.7983606970826145e-07]","[2.3647750424515834e-14, 7.321917849362655e-12, 1.1414625760213529e-09, 3.31966777078474e-06, 1.8183006657013223e-06, 1.8961792451754889e-06, 5.924432684434322e-07, 3.7983606970826145e-07]",3.31966777078474e-06,1.1904390806449783e-09,4.9960036108132044e-15,0.0,0.999999997888982,True,100,5.6,0.0001,0.0032851949999894714,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,32,0.1,0,2,10.0,0.04325371531990442,"[1.1964955429890738, 5.882710698555565, 1.4893002974206835, 0.5732714588734633, 0.4392918157995735, 0.359605621999215, 0.27729599449705705, 0.2547297774780408]","[1.1964942755607884, 5.8827099103339275, 1.4892983496588723, 0.5732697069437406, 0.4392885908159657, 0.3596010214951345, 0.2772932379810073, 0.25472587553899667]","[1.2674282854341357e-06, 7.882216372934181e-07, 1.9477618111718442e-06, 1.751929722737522e-06, 3.2249836077746785e-06, 4.600504080465306e-06, 2.7565160497511343e-06, 3.901939044148595e-06]","[1.0592837498314941e-06, 1.3398952926360246e-07, 1.3078368509998752e-06, 1.751929722737522e-06, 3.2249836077746785e-06, 4.600504080465306e-06, 2.7565160497511343e-06, 3.901939044148595e-06]",4.600504080465306e-06,7.656375089482026e-08,7.327471962526033e-15,0.0,0.9999999498350066,True,50,7.0,0.0001,0.0018994550000570598,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,affine exact solution,32,0.1,0,2,100.0,0.04482660127947509,"[1.196494275561407, 5.893182735013089, 1.4892983496588865, 0.5732697069437445, 0.43928859081596905, 0.359601021495136, 0.2772932379810081, 0.25472587553899956]","[1.1964942755607955, 5.893182735013072, 1.4892983496588728, 0.5732697069437407, 0.43928859081596655, 0.35960102149513595, 0.277293237981008, 0.2547258755389979]","[6.115108419635362e-13, 1.687538997430238e-14, 1.3766765505351941e-14, 3.774758283725532e-15, 2.4980018054066022e-15, 5.551115123125783e-17, 5.551115123125783e-17, 1.6653345369377348e-15]","[5.110854723284065e-13, 2.8635443245363573e-15, 9.243792896503996e-15, 3.774758283725532e-15, 2.4980018054066022e-15, 5.551115123125783e-17, 5.551115123125783e-17, 1.6653345369377348e-15]",5.110854723284065e-13,9.769962616701378e-15,7.993605777301127e-15,0.0,1.0,True,0,0.0,0.0001,0.00020035200009260734,10,14,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,0,0.0001,0.020151499741297502,"[0.0004376265168072456, 0.0006431406243699433, 0.00047693709420664355, 0.000429857870244705, 0.00036814679875039836, 0.0005633481710497952, 0.0005066033832001508, 0.0005446374860380282]","[0.00042337267623189935, 0.0005925464318676279, 0.00046614078241469535, 0.0004049863703732558, 0.0003478570472731791, 0.0005179253290059823, 0.0004778227857073557, 0.0005187154873925036]","[1.425384057534624e-05, 5.0594192502315355e-05, 1.07963117919482e-05, 2.4871499871449178e-05, 2.028975147721926e-05, 4.5422842043812864e-05, 2.8780597492795046e-05, 2.5921998645524603e-05]","[1.425384057534624e-05, 5.0594192502315355e-05, 1.07963117919482e-05, 2.4871499871449178e-05, 2.028975147721926e-05, 4.5422842043812864e-05, 2.8780597492795046e-05, 2.5921998645524603e-05]",5.0594192502315355e-05,2.913198480218181e-05,1.1957882600777126e-14,0.0,0.9071431230769662,True,25,0.01,0.0001,0.001467362999846955,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,0,0.001,0.01967684014954025,"[0.004290134955133703, 0.006366867259466756, 0.004685918926184616, 0.004239684545880391, 0.0036200755212314915, 0.005546637537048121, 0.004997210972592214, 0.005354749278839525]","[0.004257579101881189, 0.006330228631631487, 0.004663129901545679, 0.004214507548432433, 0.003594762191001705, 0.005516682698579985, 0.004968957094664316, 0.005319866701033144]","[3.255585325251387e-05, 3.663862783526931e-05, 2.2789024638937214e-05, 2.517699744795758e-05, 2.5313330229786556e-05, 2.9954838468136506e-05, 2.8253877927898567e-05, 3.4882577806380835e-05]","[3.255585325251387e-05, 3.663862783526931e-05, 2.2789024638937214e-05, 2.517699744795758e-05, 2.5313330229786556e-05, 2.9954838468136506e-05, 2.8253877927898567e-05, 3.4882577806380835e-05]",3.663862783526931e-05,1.679296645647893e-05,2.1036341071867248e-14,0.0,0.9944148973726364,True,25,0.01,0.0001,0.001710499999944659,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,0,0.01,0.017686262467178998,"[0.033686770139411966, 0.05634473835136164, 0.03855900942997464, 0.03560456108088262, 0.029231193686607787, 0.04671272794439324, 0.04265614612553949, 0.04408518749039045]","[0.03368356188434332, 0.056338336666875655, 0.03855837998104448, 0.03560213285228323, 0.029230212561118823, 0.04671102518318567, 0.042655778437913065, 0.04408441081343815]","[3.208255068644361e-06, 6.401684485984882e-06, 6.294489301589268e-07, 2.4282285993881825e-06, 9.811254889635634e-07, 1.7027612075684595e-06, 3.676876264221973e-07, 7.766769523007144e-07]","[3.208255068644361e-06, 6.401684485984882e-06, 6.294489301589268e-07, 2.4282285993881825e-06, 9.811254889635634e-07, 1.7027612075684595e-06, 3.676876264221973e-07, 7.766769523007144e-07]",6.401684485984882e-06,3.9361678906384145e-06,1.8145207558717402e-14,0.0,0.9998687961218362,True,50,0.10200000000000001,0.0001,0.002325418000054924,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,banded ADMM with dual certificate,8,0.1,0,0,0.1,0.01440711564701231,"[0.09486165229848738, 0.18557762886698004, 0.12433602457397538, 0.1167463947590303, 0.10179401718681866, 0.15296704746364975, 0.15008413705725923, 0.14138095819009722]","[0.094842500137884, 0.18551094463169, 0.12433392332862345, 0.11673622084481713, 0.10178817737847806, 0.15291732831569319, 0.15008413705331036, 0.14133868456993853]","[1.9152160603372326e-05, 6.668423529004874e-05, 2.101245351937564e-06, 1.0173914213165713e-05, 5.839808340596386e-06, 4.971914795656729e-05, 3.9488690095623724e-12, 4.2273620158683745e-05]","[1.9152160603372326e-05, 6.668423529004874e-05, 2.101245351937564e-06, 1.0173914213165713e-05, 5.839808340596386e-06, 4.971914795656729e-05, 3.9488690095623724e-12, 4.2273620158683745e-05]",6.668423529004874e-05,7.5071491107969734e-06,6.328271240363392e-15,0.0,0.9999615286884999,True,100,0.51,0.0001,0.004645877000029941,34,51,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
