system,sparse_factor,noise,seed,method,feature,equation,coef,true_coef
vanderpol_mu2,64,0.05,3,linear_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,3,linear_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,y,0,1.0056405404162925,1.0
vanderpol_mu2,64,0.05,3,raw_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,x,1,-0.9451110049292946,-1.0
vanderpol_mu2,64,0.05,3,raw_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,x*x*y,1,-1.8191882858804267,-2.0
vanderpol_mu2,64,0.05,3,raw_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,y,1,1.891392599723754,2.0
vanderpol_mu2,64,0.05,3,raw_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,3,raw_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,y,0,1.0056222430077897,1.0
vanderpol_mu2,64,0.05,3,tv_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,x,1,-0.9451745130959319,-1.0
vanderpol_mu2,64,0.05,3,tv_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,x*x*y,1,-1.8192534646902858,-2.0
vanderpol_mu2,64,0.05,3,tv_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,y,1,1.8911141780241163,2.0
vanderpol_mu2,64,0.05,3,tv_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,3,tv_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,y,0,0.9967795515892071,1.0
vanderpol_mu2,64,0.05,4,edmd_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,x,1,-0.9998627630992555,-1.0
vanderpol_mu2,64,0.05,4,edmd_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,x*x*y,1,-1.9502620664227448,-2.0
vanderpol_mu2,64,0.05,4,edmd_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,y,1,2.01396411077244,2.0
vanderpol_mu2,64,0.05,4,edmd_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,edmd_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,y,0,0.9947107008492135,1.0
vanderpol_mu2,64,0.05,4,linear_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,x,1,-0.9355748448862093,-1.0
vanderpol_mu2,64,0.05,4,linear_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,x*x*y,1,-1.736356302094535,-2.0
vanderpol_mu2,64,0.05,4,linear_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,y,1,1.744223443959872,2.0
vanderpol_mu2,64,0.05,4,linear_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,linear_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,y,0,0.9947107008492135,1.0
vanderpol_mu2,64,0.05,4,raw_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,x,1,-0.9747427073133235,-1.0
vanderpol_mu2,64,0.05,4,raw_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,x*x*y,1,-1.8612404572004246,-2.0
vanderpol_mu2,64,0.05,4,raw_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,y,1,1.9238576885671874,2.0
vanderpol_mu2,64,0.05,4,raw_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,raw_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,y,0,0.9946999041046453,1.0
vanderpol_mu2,64,0.05,4,tv_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,x,1,-0.9748952114785554,-1.0
vanderpol_mu2,64,0.05,4,tv_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,x*x*y,1,-1.861325917063943,-2.0
vanderpol_mu2,64,0.05,4,tv_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,y,1,1.9235483773211395,2.0
vanderpol_mu2,64,0.05,4,tv_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.05,4,tv_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,y,0,1.0088815609503203,1.0
vanderpol_mu2,64,0.1,0,edmd_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,x,1,0.0,-1.0
vanderpol_mu2,64,0.1,0,edmd_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,x*x*y,1,-0.9920205894709961,-2.0
vanderpol_mu2,64,0.1,0,edmd_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,y,1,1.0243731688332305,2.0
vanderpol_mu2,64,0.1,0,edmd_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,edmd_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,y,0,1.013217392023288,1.0
vanderpol_mu2,64,0.1,0,linear_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,x,1,-0.8916517273605068,-1.0
vanderpol_mu2,64,0.1,0,linear_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,x*x*y,1,-1.3798439854704974,-2.0
vanderpol_mu2,64,0.1,0,linear_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,y,1,1.402518895573866,2.0
vanderpol_mu2,64,0.1,0,linear_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,linear_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,y,0,1.013217392023288,1.0
vanderpol_mu2,64,0.1,0,raw_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,x,1,-0.9233378941294836,-1.0
vanderpol_mu2,64,0.1,0,raw_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,x*x*y,1,-1.4001761849616174,-2.0
vanderpol_mu2,64,0.1,0,raw_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,y,1,1.4373014218187647,2.0
vanderpol_mu2,64,0.1,0,raw_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,raw_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,y,0,1.013205599919462,1.0
vanderpol_mu2,64,0.1,0,tv_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,x,1,-0.9234252935430132,-1.0
vanderpol_mu2,64,0.1,0,tv_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,x*x*y,1,-1.4004296597612285,-2.0
vanderpol_mu2,64,0.1,0,tv_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,y,1,1.4374882536257074,2.0
vanderpol_mu2,64,0.1,0,tv_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,0,tv_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,y,0,1.0219035827148806,1.0
vanderpol_mu2,64,0.1,1,edmd_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,x,1,0.0,-1.0
vanderpol_mu2,64,0.1,1,edmd_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,x*x*y,1,-1.2317091512035692,-2.0
vanderpol_mu2,64,0.1,1,edmd_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,y,1,1.3177732770477104,2.0
vanderpol_mu2,64,0.1,1,edmd_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,edmd_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,y,0,1.0182843537325816,1.0
vanderpol_mu2,64,0.1,1,linear_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,x,1,-0.9369729698134385,-1.0
vanderpol_mu2,64,0.1,1,linear_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,x*x*y,1,-1.7043130927739747,-2.0
vanderpol_mu2,64,0.1,1,linear_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,y,1,1.726089209966759,2.0
vanderpol_mu2,64,0.1,1,linear_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,linear_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,y,0,1.018284353732582,1.0
vanderpol_mu2,64,0.1,1,raw_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,x,1,-0.9878005569160458,-1.0
vanderpol_mu2,64,0.1,1,raw_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,x*x*y,1,-1.7954422556254566,-2.0
vanderpol_mu2,64,0.1,1,raw_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,y,1,1.853639107634646,2.0
vanderpol_mu2,64,0.1,1,raw_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,raw_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,y,0,1.0182730760600667,1.0
vanderpol_mu2,64,0.1,1,tv_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,x,1,-0.9877469987953768,-1.0
vanderpol_mu2,64,0.1,1,tv_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,x*x*y,1,-1.7956245060843878,-2.0
vanderpol_mu2,64,0.1,1,tv_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,y,1,1.8536222147282986,2.0
vanderpol_mu2,64,0.1,1,tv_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,1,tv_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,y,0,1.0294462151325559,1.0
vanderpol_mu2,64,0.1,2,edmd_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,x,1,-1.064888368182252,-1.0
vanderpol_mu2,64,0.1,2,edmd_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,x*x*y,1,-2.0668656170839745,-2.0
vanderpol_mu2,64,0.1,2,edmd_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,y,1,2.0603925379724815,2.0
vanderpol_mu2,64,0.1,2,edmd_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,2,edmd_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,y,0,1.0185309548621762,1.0
vanderpol_mu2,64,0.1,2,linear_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,x,1,-0.9909497565386918,-1.0
vanderpol_mu2,64,0.1,2,linear_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,x*x*y,1,-1.7392453690803669,-2.0
vanderpol_mu2,64,0.1,2,linear_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,y,1,1.6748371904977548,2.0
vanderpol_mu2,64,0.1,2,linear_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,2,linear_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,y,0,1.0185309548621764,1.0
vanderpol_mu2,64,0.1,2,raw_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,1,1,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,x,1,-1.0453321944527663,-1.0
vanderpol_mu2,64,0.1,2,raw_weak,x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,x*x*x,1,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,x*x*y,1,-1.8012577054299375,-2.0
vanderpol_mu2,64,0.1,2,raw_weak,x*y,1,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,x*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,y,1,1.7725815944008778,2.0
vanderpol_mu2,64,0.1,2,raw_weak,y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,2,raw_weak,y*y*y,1,0.0,0.0
vanderpol_mu2,64,0.1,2,tv_weak,1,0,0.0,0.0
vanderpol_mu2,64,0.1,2,tv_weak,x,0,0.0,0.0
vanderpol_mu2,64,0.1,2,tv_weak,x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,2,tv_weak,x*x*x,0,0.0,0.0
vanderpol_mu2,64,0.1,2,tv_weak,x*x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,tv_weak,x*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,tv_weak,x*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,tv_weak,y,0,1.0185222121393886,1.0
vanderpol_mu2,64,0.1,2,tv_weak,y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,tv_weak,y*y*y,0,0.0,0.0
vanderpol_mu2,64,0.1,2,tv_weak,1,1,0.0,0.0
