system,method,method_label,noise,sparse_factor,support_f1_mean,coef_error_median,coef_error_mean,coef_error_max,derivative_error_median,state_error_median,exact_support_count,exact_support_rate,practical_score_mean,n_ok,n_seeds,support_f1_se,coef_error_se,practical_score_se
lorenz63,baseline,Raw FD,0.1,16,0.67566813647309,0.8753350985766302,0.877222953264439,1.3778523197340118,0.2606702414441512,0.0538261605633509,0,0.0,0.3767744132059966,5,5,0.05334530829294982,0.15367513023549953,0.058742158967365704
lorenz63,baseline,Raw FD,0.1,64,0.6564102564102564,1.027885851997792,1.0279560826491665,1.0306265036778393,0.9471933301947284,0.0497705401936128,0,0.0,0.32367489918806874,5,5,0.010256410256410243,0.0010347832589701104,0.0049656526985510235
lorenz63,baseline,Raw FD,0.2,16,0.6643550051599587,0.6088061070464151,0.8508122277099653,1.2503060713162226,0.3322456462047208,0.1062414592873855,0,0.0,0.37425258399086725,5,5,0.04668411278390899,0.16316188540839488,0.04872634589787654
lorenz63,baseline,Raw FD,0.2,64,0.5866776360894008,1.0237996106704652,1.0310848247715554,1.1046489611063277,0.9468888607594552,0.0933081106275984,0,0.0,0.288616255643222,5,5,0.05384235470801538,0.02109187154805098,0.026108552078543946
lorenz63,baseline,Raw FD,0.5,16,0.6581927876045522,1.043919562027439,1.0575196363163675,1.3478692179160985,0.59588287164707,0.26151578032208,0,0.0,0.3224139055107044,5,5,0.0153736126974524,0.09592697315504702,0.01567843831222198
lorenz63,baseline,Raw FD,0.5,64,0.5430769230769231,1.0213224979334043,1.022000311863318,1.0336276012303398,0.9510038308331784,0.2736943252180351,0,0.0,0.26856491700817553,5,5,0.03481349206215383,0.003941772129431326,0.0171471859322073
lorenz63,edmd_poly3,Polynomial EDMD,0.05,16,0.8183986928104575,0.0714336878379232,0.3190355191751418,1.297372531413086,0.1834286951633753,0.0259650858473948,0,0.0,0.6932385521926673,5,5,0.03940950198904633,0.24506574596670638,0.10223661325787207
lorenz63,edmd_poly3,Polynomial EDMD,0.05,64,0.535952380952381,1.0503461600053583,1.0786604934898913,1.2641272926049767,0.8700476956126625,0.3425468921496841,0,0.0,0.25918647004923373,5,5,0.06317425420658182,0.048045746320038704,0.03248953402729909
lorenz63,edmd_poly3,Polynomial EDMD,0.1,16,0.7365098039215686,0.5136818586614446,0.5487864695640221,0.8966623384719733,0.3900556172854408,0.0543448327552331,0,0.0,0.5062167172931101,5,5,0.06137217784765289,0.15121029912943845,0.08761152132205126
lorenz63,edmd_poly3,Polynomial EDMD,0.1,64,0.519029304029304,1.079911186494027,1.1317971973005327,1.326998137810501,0.8702117024214876,0.3499336633991066,0,0.0,0.24523342631212314,5,5,0.040829639562268275,0.05634113446725587,0.02325308305306634
lorenz63,edmd_poly3,Polynomial EDMD,0.2,16,0.5863888888888888,0.8214563186346024,0.6111153514361886,0.9004254645567978,0.7303540422556342,0.1004279097119626,0,0.0,0.4064967074518496,5,5,0.10027777777777779,0.1544600314611768,0.11140524044233928
lorenz63,edmd_poly3,Polynomial EDMD,0.2,64,0.5342124542124542,1.0632347317974182,1.1516767217525858,1.5994317285629085,0.8499376251072405,0.3304884200128035,0,0.0,0.25480132530341937,5,5,0.055564952444964726,0.12306505992836914,0.03683205626793243
lorenz63,edmd_poly3,Polynomial EDMD,0.5,16,0.6542857142857142,0.9794124158247424,1.092238613760196,1.506575136371324,1.66321419109888,0.2387406870055362,0,0.0,0.31853511410798263,5,5,0.021696734761703838,0.12189684451883659,0.025264838930288063
lorenz63,edmd_poly3,Polynomial EDMD,0.5,64,0.470035764598378,1.4347445644290318,1.3943493140255887,1.7987661794041925,1.0238728196999765,0.4490372957722058,0,0.0,0.2015406883231241,5,5,0.03115653859354311,0.13544549362209538,0.023961522199009253
lorenz63,tv_diff,TV differentiation,0.05,16,0.7259929612870789,0.8537424357206534,0.6592029195382249,0.9089976192796312,0.2433963084438473,0.0259657070451855,0,0.0,0.44492880079041097,5,5,0.054952720288846534,0.13583821919778688,0.04064234154276154
lorenz63,tv_diff,TV differentiation,0.05,64,0.5532631578947369,1.0008958484849806,1.0009238038412662,1.0011243744092284,1.0001477619308667,0.4981431623399392,0,0.0,0.2765041995113786,5,5,0.006736842105263171,5.251964219868205e-05,0.0033735421202352265
lorenz63,tv_diff,TV differentiation,0.1,16,0.67566813647309,0.8753478904146814,0.8771934215603696,1.3778938706077326,0.2607285623889061,0.0537685238527142,0,0.0,0.37678187036437255,5,5,0.05334530829294982,0.1536854603143775,0.05874428671400488
lorenz63,tv_diff,TV differentiation,0.1,64,0.5157037037037038,1.000941684793218,1.0008872961713875,1.0009587494813426,1.0000947360308114,0.4987805449383042,0,0.0,0.25773771256593553,5,5,0.011640240500204721,3.747560360299716e-05,0.005819985473145253
lorenz63,tv_diff,TV differentiation,0.2,16,0.6643550051599587,0.6087352921030456,0.8508759613951857,1.2503991837295976,0.3322383957727526,0.1061705202774358,0,0.0,0.37424259599221077,5,5,0.04668411278390899,0.16317342993883366,0.04873087428340113
lorenz63,tv_diff,TV differentiation,0.2,64,0.433991341991342,1.0008667200509846,6.761057612451978,29.802333695017968,1.0000116092109794,0.4990952968766928,0,0.0,0.19021018697090186,5,5,0.04662180979492525,5.760319021134153,0.04739009390123152
lorenz63,tv_diff,TV differentiation,0.5,16,0.6164102564102564,0.8259937636373724,0.9403815320192888,1.1780883257987351,0.5235944824175317,0.1986768044278201,0,0.0,0.32154725014767455,5,5,0.024721991370654263,0.085484466549235,0.02405580471646974
lorenz63,tv_diff,TV differentiation,0.5,64,0.44988201729620486,1.0017952681961264,28.839862139284246,95.59008542625038,1.0001067778057362,0.5012086687858223,0,0.0,0.15319151376934154,5,5,0.049731389244439095,18.790657211661504,0.06062509491833377
vanderpol_mu2,baseline,Raw FD,0.05,16,1.0,0.0573396713437687,0.048589017745822936,0.0673303766789455,0.2558217061312445,0.0493273578725174,5,1.0,0.9538850995225113,5,5,0.0,0.00798558020725244,0.007308482126203181
vanderpol_mu2,baseline,Raw FD,0.05,64,0.9714285714285715,0.3090940177611933,0.3375899130447378,0.4700270327268217,0.3508672815362238,0.050706806655239,4,0.8,0.7299221191898047,5,5,0.028571428571428564,0.03340199541381063,0.036803199205040216
vanderpol_mu2,baseline,Raw FD,0.1,16,1.0,0.098598662223756,0.10559076164910712,0.1438340069000463,0.5293608808133262,0.1026978576644876,5,1.0,0.9048172667982202,5,5,0.0,0.01054233319376987,0.008481205872372093
vanderpol_mu2,baseline,Raw FD,0.1,64,0.9714285714285713,0.3816314070622115,0.39183103806312447,0.4855997189693821,0.3642423448569198,0.0962016589163335,4,0.8,0.7004504946116773,5,5,0.028571428571428584,0.028747674739440402,0.032099719295550624
vanderpol_mu2,baseline,Raw FD,0.2,16,0.9314285714285715,0.3579943424769473,0.4140884329080989,0.7797899782659058,1.058068370686737,0.2025224669734683,3,0.6,0.673980765249308,5,5,0.04295227536677975,0.09545079516775958,0.06300168493533136
vanderpol_mu2,baseline,Raw FD,0.2,64,0.9777777777777779,0.4746414142617944,0.4669503134598812,0.555855736005048,0.4172184985830687,0.1866978661430684,4,0.8,0.667718791605519,5,5,0.022222222222222227,0.02803851656342491,0.021525978381599704
vanderpol_mu2,baseline,Raw FD,0.5,16,0.7047619047619047,0.8975251945204946,0.8606322265029865,0.8989530219331411,2.6261567353193933,0.4978474762606263,0,0.0,0.3811350992391914,5,5,0.038095238095238085,0.036846754533780904,0.029790677013338256
vanderpol_mu2,baseline,Raw FD,0.5,64,0.76,0.9002791177123285,0.8517846478156491,0.9040088542159564,0.8356310716910598,0.5515125739562893,1,0.2,0.41278535517644704,5,5,0.06531972647421809,0.030716717620906428,0.04159251385204784
vanderpol_mu2,edmd_poly3,Polynomial EDMD,0.05,16,1.0,0.0165367004892659,0.01794430884989746,0.0285730051432354,0.8120440622256939,0.0479774343888362,5,1.0,0.9824332619271363,5,5,0.0,0.004021349197471251,0.003876084188253661
vanderpol_mu2,edmd_poly3,Polynomial EDMD,0.05,64,1.0,0.0298711890667042,0.034582606574417495,0.0600784939112562,0.2512837959179063,0.0549110484687381,5,1.0,0.9667688612774936,5,5,0.0,0.007392800207095533,0.006839772252768928
vanderpol_mu2,edmd_poly3,Polynomial EDMD,0.1,16,1.0,0.0410971101383308,0.03907269132547294,0.0509755407600339,1.5294196650002851,0.0930848126844674,5,1.0,0.9624552695619414,5,5,0.0,0.0040573509087219965,0.0037579096905958767
vanderpol_mu2,edmd_poly3,Polynomial EDMD,0.1,64,1.0,0.084492068387962,0.08967456404479093,0.1476604628962254,0.4304588539445703,0.0979172763083454,5,1.0,0.9187349731427583,5,5,0.0,0.01826358278628821,0.01537143704930105
vanderpol_mu2,edmd_poly3,Polynomial EDMD,0.2,16,0.9714285714285713,0.1124245854932805,0.13157186046283806,0.3275798127336947,3.058331762374248,0.1762668334073155,4,0.8,0.8688959469702523,5,5,0.02857142857142858,0.051465129628560584,0.05742427854516618
vanderpol_mu2,edmd_poly3,Polynomial EDMD,0.2,64,0.7825396825396825,0.4914401638962984,0.46837120902692436,0.7608165720890046,0.8556237679446376,0.1899245907028389,1,0.2,0.5666538541878415,5,5,0.08871865785702934,0.13099608482124278,0.10392790947680847
vanderpol_mu2,edmd_poly3,Polynomial EDMD,0.5,16,0.47916002126528434,1.5991641667162706,1.636031751991173,2.851061565976486,7.641737277103917,0.4436156632790944,0,0.0,0.20060354444128708,5,5,0.05173026303116517,0.34158395648233325,0.043368713720026375
vanderpol_mu2,edmd_poly3,Polynomial EDMD,0.5,64,0.43908902691511387,0.9489912786032464,0.9980853105592414,1.291031066703995,2.310805450397988,0.5349175280174457,0,0.0,0.2223230773726319,5,5,0.05768720827831343,0.07459184675911333,0.03329781713396177
vanderpol_mu2,tv_diff,TV differentiation,0.05,16,1.0,0.0458809662156169,0.04296954415338216,0.0563902439314959,0.1342899445310802,0.0273461653449736,5,1.0,0.9589189262499165,5,5,0.0,0.0057818921950480735,0.005328603482311047
vanderpol_mu2,tv_diff,TV differentiation,0.05,64,0.9714285714285715,0.3090083918040013,0.33751319200762875,0.4700179399349203,0.3509670577284555,0.0505734211458691,4,0.8,0.7299668154645863,5,5,0.028571428571428564,0.033418322060273765,0.03681333265687617
vanderpol_mu2,tv_diff,TV differentiation,0.1,16,1.0,0.0565876745005487,0.06347105308534715,0.0884411408583425,0.19729208250098,0.0516944062918633,5,1.0,0.9405450327513017,5,5,0.0,0.00829411884648074,0.007307460175410987
vanderpol_mu2,tv_diff,TV differentiation,0.1,64,0.9714285714285713,0.3815222716907459,0.39172055976012493,0.4855575954105175,0.3642953012515974,0.096079221153356,4,0.8,0.7005080772827926,5,5,0.028571428571428584,0.02875792977367274,0.032109223113043615
vanderpol_mu2,tv_diff,TV differentiation,0.2,16,0.95,0.1673220556674884,0.21993465086908057,0.4344392484745126,0.4689550191480998,0.1134570322427361,4,0.8,0.7910510790226315,5,5,0.049999999999999996,0.055666182404919176,0.06792274438628773
vanderpol_mu2,tv_diff,TV differentiation,0.2,64,0.9777777777777779,0.4742117773436437,0.4645718877639712,0.5558036567015593,0.4194226130421485,0.1821894419769409,4,0.8,0.6686903026759705,5,5,0.022222222222222227,0.027753511586375443,0.020796544899198077
vanderpol_mu2,tv_diff,TV differentiation,0.5,16,0.9099999999999999,0.354097802750103,0.36900382051950287,0.5159496688696451,0.4878276590458898,0.1917544032795279,3,0.6,0.671268726939328,5,5,0.055677643628300216,0.042242795060698106,0.057373344785301456
vanderpol_mu2,tv_diff,TV differentiation,0.5,64,0.7676190476190476,0.7941858200005698,0.828805302665636,0.9002791177123285,0.7250254670253994,0.5073600855746269,1,0.2,0.4220724411904871,5,5,0.07238095238095239,0.028594722776394063,0.04465536715880353
