system,method,sparse_factor,noise,seed,fold,lam,cv_mse,solver_primal_objective,solver_dual_objective,solver_primal_dual_gap,solver_relative_primal_dual_gap,solver_max_relative_gap,solver_kkt_stationarity_max,solver_kkt_complementarity_gap,solver_kkt_subgradient_prox_max,solver_masked_dual_stationarity_max,solver_dual_box_violation,solver_dual_scale_min,solver_converged,solver_iterations,solver_rho,solver_tolerance,solver_method,solver_elapsed_seconds,solver_n_observed,solver_n_times,solver_n_channels,solver_objective
advection_diffusion,pod_tv_diff,16,0.5,1,2,0.001,0.2963205688885273,"[0.0016800935494315457, 0.00409979905909959, 0.006534377158225354, 0.010344786000221177]","[0.0016797438728705003, 0.0040970960656783835, 0.006533391060996714, 0.010342634693876735]","[3.496765610454342e-07, 2.7029934212066675e-06, 9.860972286397651e-07, 2.151306344441717e-06]","[3.496765610454342e-07, 2.7029934212066675e-06, 9.860972286397651e-07, 2.151306344441717e-06]",2.7029934212066675e-06,1.7113470972408666e-06,"[3.4967524805882243e-07, 2.7029859394258476e-06, 9.860966737728488e-07, 2.1513048623234693e-06]",3.461238826385493e-05,2.168404344971009e-19,0.0,0.9994296503623011,True,50,0.02,1e-05,banded ADMM with dual certificate,0.0026872230000662967,10,13,4,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,pod_tv_diff,16,0.5,1,2,0.01,0.29247807852588487,"[0.014460759193145014, 0.038927646466734155, 0.06314744272638367, 0.10011755387045981]","[0.014460723110731558, 0.03892763993163449, 0.06314743610234362, 0.1001173508578276]","[3.608241345640084e-08, 6.535099662807742e-09, 6.624040052582991e-09, 2.0301263221889077e-07]","[3.608241345640084e-08, 6.535099662807742e-09, 6.624040052582991e-09, 2.0301263221889077e-07]",2.0301263221889077e-07,9.694199062937336e-08,"[3.608238629236593e-08, 6.5350995379076515e-09, 6.6240400317663095e-09, 2.0301261621780142e-07]",5.35543930188509e-07,3.469446951953614e-18,0.0,0.9999967686026063,True,75,0.052000000000000005,1e-05,banded ADMM with dual certificate,0.003925950999928318,10,13,4,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,pod_tv_diff,16,0.5,1,2,0.1,0.282616346077198,"[0.06575449945817101, 0.29617201767138746, 0.4755533178183138, 0.6687052508884525]","[0.0657519278086083, 0.29617198031948805, 0.4755533152777265, 0.6686988124774463]","[2.5716495627159386e-06, 3.735189940679007e-08, 2.540587296095964e-09, 6.43841100611553e-06]","[2.5716495627159386e-06, 3.735189940679007e-08, 2.540587296095964e-09, 6.43841100611553e-06]",6.43841100611553e-06,1.588710785649372e-06,"[2.5716495511973747e-06, 3.7351899295767765e-08, 2.5405873516071154e-09, 6.4384009859641544e-06]",2.2742119292679108e-05,1.3877787807814457e-17,0.0,0.9999947043115913,True,50,0.13,1e-05,banded ADMM with dual certificate,0.0031515129999206692,10,13,4,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,pod_tv_diff,16,0.5,1,2,1.0,0.2867401309169054,"[0.13809010693414306, 1.078898634614975, 1.3227726989426767, 1.0695399166796704]","[0.13808882672225184, 1.0788986345763534, 1.3227726955294674, 1.0695370597392064]","[1.280211891219185e-06, 3.8621550402240246e-11, 3.4132092707750417e-09, 2.8569404639799956e-06]","[1.280211891219185e-06, 3.579720018463372e-11, 2.580344509304811e-09, 2.6711863853096896e-06]",2.6711863853096896e-06,5.2029330843694765e-09,"[1.2802118911099848e-06, 3.862166142454271e-11, 3.413208882196983e-09, 2.85694046382231e-06]",7.012799674299686e-07,1.1102230246251565e-16,0.0,0.9999999928853525,True,100,5.2,1e-05,banded ADMM with dual certificate,0.005509599999641068,10,13,4,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,pod_tv_diff,16,0.5,1,2,10.0,0.312096922639681,"[0.13808882672806236, 2.6197587970181364, 1.4188720120857912, 1.0695370598050384]","[0.13808882672801193, 2.619758797018136, 1.4188720120857907, 1.069537059805038]","[5.0431880893597736e-14, 4.440892098500626e-16, 4.440892098500626e-16, 4.440892098500626e-16]","[5.0431880893597736e-14, 1.695153043690641e-16, 3.129875042057078e-16, 4.1521628986938874e-16]",5.0431880893597736e-14,4.246603069191224e-15,"[5.021517581815817e-14, 4.582912286254436e-16, 4.623173137179088e-16, 4.19077822029567e-16]",1.3322676295501878e-15,8.881784197001252e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0003204330000698974,10,13,4,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,pod_tv_diff,16,0.5,1,2,100.0,0.312096922639681,"[0.1380888267285134, 2.6197587970181404, 1.4188720120857954, 1.0695370598050422]","[0.13808882672801193, 2.619758797018136, 1.4188720120857907, 1.069537059805038]","[5.014599846475676e-13, 4.440892098500626e-15, 4.6629367034256575e-15, 4.218847493575595e-15]","[5.014599846475676e-13, 1.6951530436906384e-15, 3.286368794159922e-15, 3.944554753759179e-15]",5.014599846475676e-13,4.246603069191224e-15,"[5.012541444045845e-13, 4.4532047768545865e-15, 4.671406100735245e-15, 4.193033626695194e-15]",1.3322676295501878e-15,8.881784197001252e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0002888349999921047,10,13,4,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,pod_tv_diff,16,0.5,1,2,1000.0,0.312096922639681,"[0.13808882673302378, 2.6197587970181804, 1.4188720120858376, 1.06953705980508]","[0.13808882672801193, 2.619758797018136, 1.4188720120857907, 1.069537059805038]","[5.0118520444897285e-12, 4.440892098500626e-14, 4.6851411639181606e-14, 4.196643033083092e-14]","[5.0118520444897285e-12, 1.6951530436906127e-14, 3.302018169370109e-14, 3.9237939392655715e-14]",5.0118520444897285e-12,4.246603069191224e-15,"[5.011643830268848e-12, 4.440234025914602e-14, 4.6762293970908607e-14, 4.1932591673351466e-14]",1.3322676295501878e-15,8.881784197001252e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0003239590000703174,10,13,4,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,0,0.0,0.24869582454120026,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0004322120003052987,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,0,0.0001,0.286865790142735,"[0.0004542577558550046, 0.0002146548447027186, 0.000573355491215624, 0.0004651378431621086, 0.0003683352244406181, 0.00016623286460959384, 0.0003936237206086883, 0.000272289815306834]","[0.00045425692005386415, 0.00021465467370356878, 0.0005706142931128352, 0.0004650973905880846, 0.00036833282621329366, 0.00016623283354967865, 0.00039362360793103414, 0.0002722882655666106]","[8.358011404285479e-10, 1.7099914981721052e-10, 2.741198102788737e-06, 4.045257402402608e-08, 2.3982273244659187e-09, 3.105991519211128e-11, 1.1267765415374012e-10, 1.549740223356997e-09]","[8.358011404285479e-10, 1.7099914981721052e-10, 2.741198102788737e-06, 4.045257402402608e-08, 2.3982273244659187e-09, 3.105991519211128e-11, 1.1267765415374012e-10, 1.549740223356997e-09]",2.741198102788737e-06,4.836630865813723e-07,"[8.35801139506976e-10, 1.709991497087903e-10, 2.7411976053152553e-06, 4.045257144882908e-08, 2.3982273198038494e-09, 3.105991521921633e-11, 1.1267765409953001e-10, 1.5497402190201882e-09]",6.451633219639596e-05,2.710505431213761e-20,0.0,0.99838770053286,True,100,0.02,1e-05,banded ADMM with dual certificate,0.0033999779998339363,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,0,0.001,0.281028617533278,"[0.004517197487944389, 0.0021325352488095342, 0.005716160603971568, 0.004635887364563969, 0.003667000509289298, 0.0016486071996131785, 0.0039189275779416746, 0.0027046967803729333]","[0.004515964608113114, 0.0021319704664761138, 0.0057146619807922246, 0.004635570016265484, 0.0036666931716685925, 0.00164837930969163, 0.003918380050616154, 0.0027032408578025616]","[1.2328798312749925e-06, 5.64782333420475e-07, 1.498623179343149e-06, 3.1734829848521773e-07, 3.0733762070543624e-07, 2.2788992154855817e-07, 5.475273255209703e-07, 1.4559225703716927e-06]","[1.2328798312749925e-06, 5.64782333420475e-07, 1.498623179343149e-06, 3.1734829848521773e-07, 3.0733762070543624e-07, 2.2788992154855817e-07, 5.475273255209703e-07, 1.4559225703716927e-06]",1.498623179343149e-06,1.3849130715212765e-06,"[1.2328784069828846e-06, 5.647819092090278e-07, 1.4986222612077896e-06, 3.173481720316826e-07, 3.0733754108900127e-07, 2.2788947687387914e-07, 5.475269146495466e-07, 1.455918255099161e-06]",7.32526454301774e-05,2.168404344971009e-19,0.0,0.999538344601283,True,50,0.02,1e-05,banded ADMM with dual certificate,0.0019082789999629313,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,0,0.01,0.25340012075862234,"[0.04262988601296593, 0.020653671696819614, 0.05542919494597244, 0.04480709855569799, 0.03502758781014946, 0.015113551396560702, 0.03782216556918531, 0.02522714097532235]","[0.04262682048634895, 0.020651538904597314, 0.05542464272066047, 0.04480014745397537, 0.03502275100353123, 0.015113385581711238, 0.037820880022527856, 0.025222628673279106]","[3.0655266169826723e-06, 2.1327922223000895e-06, 4.552225311968416e-06, 6.951101722621478e-06, 4.836806618231659e-06, 1.6581484946383285e-07, 1.285546657452119e-06, 4.512302043242766e-06]","[3.0655266169826723e-06, 2.1327922223000895e-06, 4.552225311968416e-06, 6.951101722621478e-06, 4.836806618231659e-06, 1.6581484946383285e-07, 1.285546657452119e-06, 4.512302043242766e-06]",6.951101722621478e-06,5.8450733806912625e-06,"[3.065509074869077e-06, 2.132786225059191e-06, 4.552210886465957e-06, 6.951036246261033e-06, 4.836747932675245e-06, 1.6581467348827927e-07, 1.285546657452119e-06, 4.512288560045569e-06]",0.00014365544614611259,1.734723475976807e-18,0.0,0.9998051759658406,True,50,0.026000000000000002,1e-05,banded ADMM with dual certificate,0.00239610399967205,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,0,0.1,0.22831282028330127,"[0.22674616983168586, 0.16306983723523197, 0.39691587199920497, 0.3052193679742994, 0.2244323251304424, 0.11501432449220772, 0.30909617259875577, 0.15473172848077235]","[0.22674616487312665, 0.16306537896473994, 0.39691576271143436, 0.30521936796430826, 0.22442568523917136, 0.11501432448507738, 0.3090961714417637, 0.1547317283447745]","[4.958559202128399e-09, 4.458270492030403e-06, 1.092877706110329e-07, 9.991119043206709e-12, 6.639891271031928e-06, 7.130337986716029e-12, 1.156992057715911e-09, 1.3599785186890756e-10]","[4.958559202128399e-09, 4.458270492030403e-06, 1.092877706110329e-07, 9.991119043206709e-12, 6.639891271031928e-06, 7.130337986716029e-12, 1.156992057715911e-09, 1.3599785186890756e-10]",6.639891271031928e-06,3.7569059193609533e-06,"[4.9585590633505205e-09, 4.458265857709698e-06, 1.0928775773244581e-07, 9.991091287631093e-12, 6.63986583804288e-06, 7.13039349786726e-12, 1.156992057715911e-09, 1.3599785186890756e-10]",2.0922445615578766e-05,1.3877787807814457e-17,0.0,0.9999822931197937,True,50,0.26,1e-05,banded ADMM with dual certificate,0.0023943510000208335,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,0,1.0,0.20537787315027797,"[0.33978634197297153, 0.4837076685423769, 0.8584448448988569, 0.7326481502436608, 0.8201532717104519, 0.3527929809209119, 0.986673392895261, 0.3716247817116415]","[0.3397858510437798, 0.48370766854069275, 0.8584448448988377, 0.7326481502433777, 0.8201532717100843, 0.35279297896972195, 0.9866733928952377, 0.3716247817116008]","[4.909291917432057e-07, 1.6841528172051312e-12, 1.9206858326015208e-14, 2.831068712794149e-13, 3.6759484345338933e-13, 1.951189931848063e-09, 2.3314683517128287e-14, 4.068967385251199e-14]","[4.909291917432057e-07, 1.6841528172051312e-12, 1.9206858326015208e-14, 2.831068712794149e-13, 3.6759484345338933e-13, 1.951189931848063e-09, 2.3314683517128287e-14, 4.068967385251199e-14]",4.909291917432057e-07,2.2269217581083467e-09,"[4.909291918597567e-07, 1.6842083283563625e-12, 1.9206858326015208e-14, 2.8302360455256803e-13, 3.674838211509268e-13, 1.9511899938644273e-09, 2.348121697082206e-14, 4.0717429428127616e-14]",8.035782006476921e-08,2.220446049250313e-16,0.0,0.9999999943351965,True,100,5.2,1e-05,banded ADMM with dual certificate,0.0038940529998399143,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,0,10.0,0.20545414651917837,"[0.339785851044514, 0.5261449243906231, 1.0121272538103014, 0.7658193753546193, 1.3422495695621244, 0.3528343262070095, 1.0737245361497516, 0.38449952267690213]","[0.3397858510445009, 0.5261449243906189, 1.0121272538102992, 0.765819375354617, 1.3422495695621226, 0.3528343262070012, 1.0737245361497418, 0.38449952267689014]","[1.3100631690576847e-14, 4.218847493575595e-15, 2.220446049250313e-15, 2.3314683517128287e-15, 1.7763568394002505e-15, 8.271161533457416e-15, 9.769962616701378e-15, 1.199040866595169e-14]","[1.3100631690576847e-14, 4.218847493575595e-15, 2.1938407852284565e-15, 2.3314683517128287e-15, 1.3234177009121655e-15, 8.271161533457416e-15, 9.099133239271314e-15, 1.199040866595169e-14]",1.3100631690576847e-14,2.55351295663786e-15,"[1.3155950763574808e-14, 3.7256163345068324e-15, 2.463564207391574e-15, 2.4189152418759423e-15, 1.6532103979932438e-15, 8.632697799850786e-15, 9.764318820396225e-15, 1.2015703353638308e-14]",3.3306690738754696e-16,8.881784197001252e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00024777299995548674,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,0,100.0,0.20545414651917837,"[0.339785851044632, 0.5261449243906593, 1.0121272538103234, 0.7658193753546405, 1.3422495695621397, 0.3528343262070863, 1.0737245361498369, 0.38449952267701015]","[0.3397858510445009, 0.5261449243906189, 1.0121272538102992, 0.765819375354617, 1.3422495695621226, 0.3528343262070012, 1.0737245361497418, 0.38449952267689014]","[1.31117339208231e-13, 4.04121180963557e-14, 2.4202861936828413e-14, 2.353672812205332e-14, 1.709743457922741e-14, 8.509859483751825e-14, 9.50350909079134e-14, 1.2001510896197942e-13]","[1.31117339208231e-13, 4.04121180963557e-14, 2.3912864558989656e-14, 2.353672812205332e-14, 1.2737895371279449e-14, 8.509859483751825e-14, 8.850975060017756e-14, 1.2001510896197942e-13]",1.31117339208231e-13,2.55351295663786e-15,"[1.3118653606903675e-13, 3.994664251290256e-14, 2.4477205117537257e-14, 2.3651930587832062e-14, 1.695347145610868e-14, 8.54462533161038e-14, 9.500863042989653e-14, 1.2005428143747384e-13]",3.3306690738754696e-16,8.881784197001252e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00021027699995102012,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,0,1000.0,0.20545414651917837,"[0.3397858510458123, 0.5261449243910216, 1.0121272538105437, 0.7658193753548529, 1.3422495695622927, 0.35283432620785443, 1.0737245361506893, 0.38449952267809057]","[0.3397858510445009, 0.5261449243906189, 1.0121272538102992, 0.765819375354617, 1.3422495695621226, 0.3528343262070012, 1.0737245361497418, 0.38449952267689014]","[1.3114509478384662e-12, 4.026778910315443e-13, 2.4447111002245947e-13, 2.3592239273284576e-13, 1.7008616737257398e-13, 8.532063944244328e-13, 9.474643292151086e-13, 1.2004286453759505e-12]","[1.3114509478384662e-12, 4.026778910315443e-13, 2.4154187045359525e-13, 2.3592239273284576e-13, 1.2671724486232396e-13, 8.532063944244328e-13, 8.82409125725836e-13, 1.2004286453759505e-12]",1.3114509478384662e-12,2.55351295663786e-15,"[1.3114923891236562e-12, 4.0215690429685987e-13, 2.4461361421899407e-13, 2.3598208404739327e-13, 1.6995608203726306e-13, 8.53581808478634e-13, 9.474517465248995e-13, 1.2004400622758293e-12]",3.3306690738754696e-16,8.881784197001252e-16,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00023663700039833202,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,1,0.0,0.25422680795566155,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.00037695899982281844,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,1,0.0001,0.27263056781511363,"[0.00022478182698851555, 0.0003823036929916289, 0.0006371541998386821, 0.00039420892263259245, 0.00031353282797069357, 0.000309849667339497, 0.000493355427288682, 0.0005575338959782662]","[0.00022478175971696863, 0.0003823022608243099, 0.0006371517533497353, 0.000394208883164356, 0.000313530132188419, 0.00030984886641454324, 0.0004933532549576783, 0.0005522497208887288]","[6.727154692131275e-11, 1.4321673189824496e-09, 2.44648894675778e-09, 3.946823645900946e-11, 2.6957822745463968e-09, 8.009249537459934e-10, 2.172331003665387e-09, 5.284175089537418e-06]","[6.727154692131275e-11, 1.4321673189824496e-09, 2.44648894675778e-09, 3.946823645900946e-11, 2.6957822745463968e-09, 8.009249537459934e-10, 2.172331003665387e-09, 5.284175089537418e-06]",5.284175089537418e-06,3.5077527586789363e-06,"[6.727179013496509e-11, 1.432168076785558e-09, 2.446488777622241e-09, 3.9468455359428084e-11, 2.695782361499411e-09, 8.00925133235663e-10, 2.1723310267588933e-09, 5.284150037538639e-06]",5.849772782884344e-05,9.505200446180417e-16,0.0,0.9883073167598363,True,100,0.02,1e-05,banded ADMM with dual certificate,0.0035425030000624247,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,1,0.001,0.2718134900279351,"[0.0022296318608197325, 0.0037976537989164506, 0.0063569518323699364, 0.003927471474101216, 0.003109941395688209, 0.003079474883070077, 0.004915415158410208, 0.005558833695196709]","[0.002229052170262842, 0.0037963256021490022, 0.006355122524300151, 0.003927061613218925, 0.0031092385481020206, 0.0030782871377488313, 0.0049125304513571895, 0.005557726356002422]","[5.796905568904338e-07, 1.3281967674483482e-06, 1.8293080697850267e-06, 4.0986088229062745e-07, 7.028475861882953e-07, 1.187745321245843e-06, 2.884707053018437e-06, 1.1073391942874322e-06]","[5.796905568904338e-07, 1.3281967674483482e-06, 1.8293080697850267e-06, 4.0986088229062745e-07, 7.028475861882953e-07, 1.187745321245843e-06, 2.884707053018437e-06, 1.1073391942874322e-06]",2.884707053018437e-06,1.5294557601207293e-06,"[5.796895128549161e-07, 1.3281943465736495e-06, 1.8293071086684237e-06, 4.0986069137476794e-07, 7.028456367641663e-07, 1.1877433535563767e-06, 2.8847017897589908e-06, 1.1073385456309565e-06]",6.3482402607562e-05,1.2201611249151867e-15,0.0,0.999490138074666,True,50,0.02,1e-05,banded ADMM with dual certificate,0.0017991529998653277,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,1,0.01,0.2542492257216491,"[0.020473437886778377, 0.03543362525778723, 0.062106673739565514, 0.037812144687945144, 0.029242124345475604, 0.029285818839664253, 0.04733083280808896, 0.05394576176571612]","[0.020473387332061697, 0.03543360302138688, 0.06210663736324004, 0.03781211487646373, 0.029242018531443707, 0.029285803614323855, 0.047330269270567514, 0.05394574738420015]","[5.055471668027889e-08, 2.22364003529818e-08, 3.637632547265346e-08, 2.9811481415398244e-08, 1.0581403189768857e-07, 1.5225340398161702e-08, 5.635375214460558e-07, 1.4381515964223546e-08]","[5.055471668027889e-08, 2.22364003529818e-08, 3.637632547265346e-08, 2.9811481415398244e-08, 1.0581403189768857e-07, 1.5225340398161702e-08, 5.635375214460558e-07, 1.4381515964223546e-08]",5.635375214460558e-07,3.8761049119678814e-07,"[5.0554698063226544e-08, 2.223639939541444e-08, 3.637632479958075e-08, 2.981148031905301e-08, 1.0581400381251549e-07, 1.522534138001519e-08, 5.635371834455949e-07, 1.4381515506256548e-08]",1.5887238475065235e-06,1.35828848168984e-15,0.0,0.9999870796734822,True,75,0.052000000000000005,1e-05,banded ADMM with dual certificate,0.0032850040001903835,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,1,0.1,0.22723530161640673,"[0.13282809532296333, 0.16519182515698277, 0.47679971236374796, 0.28099372395963546, 0.17103360705705273, 0.21216727501960259, 0.2922068476403163, 0.37817034159407303]","[0.13282809061863643, 0.16519182304847133, 0.476799679607523, 0.2809937239567045, 0.1710336067214452, 0.21216727501957416, 0.29220682844442375, 0.378170341592549]","[4.704326900251132e-09, 2.1085114487728873e-09, 3.275622495468866e-08, 2.930933273859182e-12, 3.3560751400152355e-10, 2.842170943040401e-14, 1.9195892542178683e-08, 1.5240586570541836e-12]","[4.704326900251132e-09, 2.1085114487728873e-09, 3.275622495468866e-08, 2.930933273859182e-12, 3.3560751400152355e-10, 2.842170943040401e-14, 1.9195892542178683e-08, 1.5240586570541836e-12]",3.275622495468866e-08,3.8084438991337066e-08,"[4.704326331261832e-09, 2.108511469589569e-09, 3.275622389997679e-08, 2.931016540586029e-12, 3.35607625023826e-10, 2.9504176879413535e-14, 1.919588951682094e-08, 1.523808856873643e-12]",1.672614875769529e-08,7.494005416219807e-16,0.0,0.9999998653373671,True,75,0.52,1e-05,banded ADMM with dual certificate,0.0030419480003729404,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,1,1.0,0.22477598489094602,"[0.23211339543498385, 0.3316905479091966, 0.9285454383794562, 1.1329653336604215, 0.6332866047498493, 0.5378307485905393, 0.5167607805217278, 0.533675526153959]","[0.2321127051729439, 0.33169054790864116, 0.9285454383794246, 1.1329653336168013, 0.6332866047393233, 0.5378295444877851, 0.516760780489306, 0.5336741770284306]","[6.902620399429349e-07, 5.554445792199658e-13, 3.164135620181696e-14, 4.362021854831255e-11, 1.0526024496471109e-11, 1.2041027541709326e-06, 3.2421842988128446e-11, 1.3491255284048265e-06]","[6.902620399429349e-07, 5.554445792199658e-13, 3.164135620181696e-14, 3.850092959806892e-11, 1.0526024496471109e-11, 1.2041027541709326e-06, 3.2421842988128446e-11, 1.3491255284048265e-06]",1.3491255284048265e-06,5.983913364815407e-11,"[6.902620396809871e-07, 5.534739333512562e-13, 3.175237850427948e-14, 4.3620509981856515e-11, 1.0526024496471109e-11, 1.20410275491828e-06, 3.2422051154945564e-11, 1.3491255281064502e-06]",3.806603273703857e-07,1.5543122344752192e-15,0.0,0.9999999999286369,True,100,5.2,1e-05,banded ADMM with dual certificate,0.003379887999926723,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,1,10.0,0.22690110791717633,"[0.23211270517454535, 0.3516520531221824, 1.019411205027702, 1.1406710815302383, 1.2722793158608101, 0.537829544495724, 0.5361252289506817, 0.5336741770446176]","[0.2321127051745402, 0.35165205312217507, 1.0194112050276987, 1.1406710815302377, 1.2722793158608088, 0.5378295444957113, 0.5361252289506789, 0.5336741770446137]","[5.162537064506978e-15, 7.327471962526033e-15, 3.3306690738754696e-15, 6.661338147750939e-16, 1.3322676295501878e-15, 1.2656542480726785e-14, 2.7755575615628914e-15, 3.885780586188048e-15]","[5.162537064506978e-15, 7.327471962526033e-15, 3.267247855868879e-15, 5.839841349194713e-16, 1.0471502703388605e-15, 1.2656542480726785e-14, 2.7755575615628914e-15, 3.885780586188048e-15]",1.2656542480726785e-14,2.6645352591003757e-15,"[5.433351479641188e-15, 7.764209199273091e-15, 3.436270525877144e-15, 9.60417592321996e-16, 1.5917548810821318e-15, 1.5801366105795657e-14, 2.6900651753166523e-15, 3.9637619501195e-15]",4.440892098500626e-16,2.3314683517128287e-15,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0003295569999863801,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,1,100.0,0.22690110791717633,"[0.23211270517459406, 0.3516520531222536, 1.0194112050277324, 1.1406710815302465, 1.2722793158608248, 0.5378295444958664, 0.5361252289507058, 0.5336741770446531]","[0.2321127051745402, 0.35165205312217507, 1.0194112050276987, 1.1406710815302377, 1.2722793158608088, 0.5378295444957113, 0.5361252289506789, 0.5336741770446137]","[5.387357226993572e-14, 7.854827899222983e-14, 3.375077994860476e-14, 8.881784197001252e-15, 1.5987211554602254e-14, 1.5509815654013437e-13, 2.6867397195928788e-14, 3.941291737419306e-14]","[5.387357226993572e-14, 7.854827899222983e-14, 3.310811160613699e-14, 7.786455132259561e-15, 1.2565803244066182e-14, 1.5509815654013437e-13, 2.6867397195928788e-14, 3.941291737419306e-14]",1.5509815654013437e-13,2.6645352591003757e-15,"[5.414438668506993e-14, 7.895726065336126e-14, 3.3724542416432197e-14, 9.235048572731367e-15, 1.626751548784592e-14, 1.5818746901397198e-13, 2.6811395108774155e-14, 3.956028767716358e-14]",4.440892098500626e-16,2.3314683517128287e-15,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00021320099995136843,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
advection_diffusion,tv_diff,16,0.5,4,1,1000.0,0.22690110791717633,"[0.23211270517508117, 0.35165205312296555, 1.0194112050280353, 1.1406710815303294, 1.2722793158609715, 0.5378295444972903, 0.536125228950947, 0.5336741770450091]","[0.2321127051745402, 0.35165205312217507, 1.0194112050276987, 1.1406710815302377, 1.2722793158608088, 0.5378295444957113, 0.5361252289506789, 0.5336741770446137]","[5.409839243242232e-13, 7.904787935331115e-13, 3.3661962106634746e-13, 9.170442183403793e-14, 1.6275869541004795e-13, 1.5789591856218976e-12, 2.681188604469753e-13, 3.9535041906901824e-13]","[5.409839243242232e-13, 7.904787935331115e-13, 3.302098499663734e-13, 8.039514924057413e-14, 1.2792685802638124e-13, 1.5789591856218976e-12, 2.681188604469753e-13, 3.9535041906901824e-13]",1.5789591856218976e-12,2.6645352591003757e-15,"[5.412547387393573e-13, 7.908877751942429e-13, 3.3660726132198273e-13, 9.198135837682507e-14, 1.630251215554838e-13, 1.5820484980957352e-12, 2.680246944433492e-13, 3.955255449476044e-13]",4.440892098500626e-16,2.3314683517128287e-15,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0001934619999701681,9,13,8,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
