system,method,sparse_factor,noise,seed,feature,equation,coef,true_coef
lorenz63,baseline,16,0.05,3,z*z,1,0.0,0.0
lorenz63,baseline,16,0.05,3,z*z,2,0.0,0.0
lorenz63,baseline,16,0.05,3,x*x*x,0,0.0,0.0
lorenz63,baseline,16,0.05,3,x*x*x,1,0.0,0.0
lorenz63,baseline,16,0.05,3,x*x*x,2,0.0,0.0
lorenz63,baseline,16,0.05,3,x*x*y,0,0.0,0.0
lorenz63,baseline,16,0.05,3,x*x*y,1,0.0,0.0
lorenz63,baseline,16,0.05,3,x*x*y,2,0.0,0.0
lorenz63,baseline,16,0.05,3,x*x*z,0,0.0,0.0
lorenz63,baseline,16,0.05,3,x*x*z,1,0.0,0.0
lorenz63,baseline,16,0.05,3,x*x*z,2,0.0,0.0
lorenz63,baseline,16,0.05,3,x*y*y,0,0.0,0.0
lorenz63,baseline,16,0.05,3,x*y*y,1,0.0,0.0
lorenz63,baseline,16,0.05,3,x*y*y,2,0.0,0.0
lorenz63,baseline,16,0.05,3,x*y*z,0,0.0,0.0
lorenz63,baseline,16,0.05,3,x*y*z,1,0.0,0.0
lorenz63,baseline,16,0.05,3,x*y*z,2,0.0,0.0
lorenz63,baseline,16,0.05,3,x*z*z,0,0.0,0.0
lorenz63,baseline,16,0.05,3,x*z*z,1,0.0,0.0
lorenz63,baseline,16,0.05,3,x*z*z,2,0.0,0.0
lorenz63,baseline,16,0.05,3,y*y*y,0,0.0,0.0
lorenz63,baseline,16,0.05,3,y*y*y,1,0.0,0.0
lorenz63,baseline,16,0.05,3,y*y*y,2,0.0,0.0
lorenz63,baseline,16,0.05,3,y*y*z,0,0.0,0.0
lorenz63,baseline,16,0.05,3,y*y*z,1,0.0,0.0
lorenz63,baseline,16,0.05,3,y*y*z,2,0.0,0.0
lorenz63,baseline,16,0.05,3,y*z*z,0,0.0,0.0
lorenz63,baseline,16,0.05,3,y*z*z,1,0.0,0.0
lorenz63,baseline,16,0.05,3,y*z*z,2,0.0,0.0
lorenz63,baseline,16,0.05,3,z*z*z,0,0.0,0.0
lorenz63,baseline,16,0.05,3,z*z*z,1,0.0,0.0
lorenz63,baseline,16,0.05,3,z*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,1,0,-0.5499612705525845,0.0
lorenz63,edmd_poly3,16,0.05,3,1,1,-1.060468518032624,0.0
lorenz63,edmd_poly3,16,0.05,3,1,2,1.40417084433073,0.0
lorenz63,edmd_poly3,16,0.05,3,x,0,-9.739472832690566,-10.0
lorenz63,edmd_poly3,16,0.05,3,x,1,28.19616425439426,28.0
lorenz63,edmd_poly3,16,0.05,3,x,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y,0,9.72747048321509,10.0
lorenz63,edmd_poly3,16,0.05,3,y,1,-1.0341779064596446,-1.0
lorenz63,edmd_poly3,16,0.05,3,y,2,-0.1603773550013867,0.0
lorenz63,edmd_poly3,16,0.05,3,z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,z,2,-2.7072824096823886,-2.6666666666666665
lorenz63,edmd_poly3,16,0.05,3,x*x,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*x,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*x,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*y,2,1.0051197718098939,1.0
lorenz63,edmd_poly3,16,0.05,3,x*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*z,1,-1.000680655976348,-1.0
lorenz63,edmd_poly3,16,0.05,3,x*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*x*x,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*x*x,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*x*x,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*x*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*x*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*x*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*x*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*x*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*x*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*y*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*y*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*y*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*y*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*y*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*y*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,x*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*y*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*y*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*y*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*y*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*y*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*y*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,y*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,z*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,z*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,3,z*z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,1,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,1,1,0.45228930426217606,0.0
lorenz63,tv_diff,16,0.05,3,1,2,26.03941401184419,0.0
lorenz63,tv_diff,16,0.05,3,x,0,-8.527361545265505,-10.0
lorenz63,tv_diff,16,0.05,3,x,1,16.491730868710192,28.0
lorenz63,tv_diff,16,0.05,3,x,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y,0,8.51285239395687,10.0
lorenz63,tv_diff,16,0.05,3,y,1,1.2058668691233607,-1.0
lorenz63,tv_diff,16,0.05,3,y,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,z,2,-3.700214385519511,-2.6666666666666665
lorenz63,tv_diff,16,0.05,3,x*x,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*x,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*x,2,0.372627482364454,0.0
lorenz63,tv_diff,16,0.05,3,x*y,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*y,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*y,2,0.6032553297189155,1.0
lorenz63,tv_diff,16,0.05,3,x*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*z,1,-0.6770214792794692,-1.0
lorenz63,tv_diff,16,0.05,3,x*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*y,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*y,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*y,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*x*x,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*x*x,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*x*x,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*x*y,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*x*y,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*x*y,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*x*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*x*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*x*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*y*y,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*y*y,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*y*y,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*y*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*y*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*y*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,x*z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*y*y,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*y*y,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*y*y,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*y*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*y*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*y*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,y*z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,3,z*z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,3,z*z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,3,z*z*z,2,0.0,0.0
lorenz63,baseline,16,0.05,0,1,0,0.6421746831848044,0.0
lorenz63,baseline,16,0.05,0,1,1,1.072783493453933,0.0
lorenz63,baseline,16,0.05,0,1,2,-1.6820169653075963,0.0
lorenz63,baseline,16,0.05,0,x,0,-8.596722509805794,-10.0
lorenz63,baseline,16,0.05,0,x,1,16.817499386850052,28.0
lorenz63,baseline,16,0.05,0,x,2,0.0,0.0
lorenz63,baseline,16,0.05,0,y,0,8.571447793949346,10.0
lorenz63,baseline,16,0.05,0,y,1,1.0971281031762674,-1.0
lorenz63,baseline,16,0.05,0,y,2,0.0,0.0
lorenz63,baseline,16,0.05,0,z,0,0.0,0.0
lorenz63,baseline,16,0.05,0,z,1,0.0,0.0
lorenz63,baseline,16,0.05,0,z,2,-2.1547798985014976,-2.6666666666666665
lorenz63,baseline,16,0.05,0,x*x,0,0.0,0.0
lorenz63,baseline,16,0.05,0,x*x,1,0.0,0.0
lorenz63,baseline,16,0.05,0,x*x,2,0.0,0.0
lorenz63,baseline,16,0.05,0,x*y,0,0.0,0.0
lorenz63,baseline,16,0.05,0,x*y,1,0.0,0.0
lorenz63,baseline,16,0.05,0,x*y,2,0.8423840035107123,1.0
lorenz63,baseline,16,0.05,0,x*z,0,0.0,0.0
lorenz63,baseline,16,0.05,0,x*z,1,-0.6881158360803608,-1.0
lorenz63,baseline,16,0.05,0,x*z,2,0.0,0.0
lorenz63,baseline,16,0.05,0,y*y,0,0.0,0.0
lorenz63,baseline,16,0.05,0,y*y,1,0.0,0.0
lorenz63,baseline,16,0.05,0,y*y,2,0.0,0.0
lorenz63,baseline,16,0.05,0,y*z,0,0.0,0.0
lorenz63,baseline,16,0.05,0,y*z,1,0.0,0.0
lorenz63,baseline,16,0.05,0,y*z,2,0.0,0.0
lorenz63,baseline,16,0.05,0,z*z,0,0.0,0.0
lorenz63,baseline,16,0.05,0,z*z,1,0.0,0.0
lorenz63,baseline,16,0.05,0,z*z,2,0.0,0.0
lorenz63,baseline,16,0.05,0,x*x*x,0,0.0,0.0
lorenz63,baseline,16,0.05,0,x*x*x,1,0.0,0.0
lorenz63,baseline,16,0.05,0,x*x*x,2,0.0,0.0
lorenz63,baseline,16,0.05,0,x*x*y,0,0.0,0.0
lorenz63,baseline,16,0.05,0,x*x*y,1,0.0,0.0
lorenz63,baseline,16,0.05,0,x*x*y,2,0.0,0.0
lorenz63,baseline,16,0.05,0,x*x*z,0,0.0,0.0
lorenz63,baseline,16,0.05,0,x*x*z,1,0.0,0.0
lorenz63,baseline,16,0.05,0,x*x*z,2,0.0,0.0
lorenz63,baseline,16,0.05,0,x*y*y,0,0.0,0.0
lorenz63,baseline,16,0.05,0,x*y*y,1,0.0,0.0
lorenz63,baseline,16,0.05,0,x*y*y,2,0.0,0.0
lorenz63,baseline,16,0.05,0,x*y*z,0,0.0,0.0
lorenz63,baseline,16,0.05,0,x*y*z,1,0.0,0.0
lorenz63,baseline,16,0.05,0,x*y*z,2,0.0,0.0
lorenz63,baseline,16,0.05,0,x*z*z,0,0.0,0.0
lorenz63,baseline,16,0.05,0,x*z*z,1,0.0,0.0
lorenz63,baseline,16,0.05,0,x*z*z,2,0.0,0.0
lorenz63,baseline,16,0.05,0,y*y*y,0,0.0,0.0
lorenz63,baseline,16,0.05,0,y*y*y,1,0.0,0.0
lorenz63,baseline,16,0.05,0,y*y*y,2,0.0,0.0
lorenz63,baseline,16,0.05,0,y*y*z,0,0.0,0.0
lorenz63,baseline,16,0.05,0,y*y*z,1,0.0,0.0
lorenz63,baseline,16,0.05,0,y*y*z,2,0.0,0.0
lorenz63,baseline,16,0.05,0,y*z*z,0,0.0,0.0
lorenz63,baseline,16,0.05,0,y*z*z,1,0.0,0.0
lorenz63,baseline,16,0.05,0,y*z*z,2,0.0,0.0
lorenz63,baseline,16,0.05,0,z*z*z,0,0.0,0.0
lorenz63,baseline,16,0.05,0,z*z*z,1,0.0,0.0
lorenz63,baseline,16,0.05,0,z*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,1,0,0.5368155721418006,0.0
lorenz63,edmd_poly3,16,0.05,0,1,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,1,2,-2.4687920168086945,0.0
lorenz63,edmd_poly3,16,0.05,0,x,0,-9.724285765714525,-10.0
lorenz63,edmd_poly3,16,0.05,0,x,1,24.97262843285318,28.0
lorenz63,edmd_poly3,16,0.05,0,x,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y,0,9.70737930582009,10.0
lorenz63,edmd_poly3,16,0.05,0,y,1,0.0,-1.0
lorenz63,edmd_poly3,16,0.05,0,y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,z,2,-2.5350295534170377,-2.6666666666666665
lorenz63,edmd_poly3,16,0.05,0,x*x,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*x,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*x,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*y,2,1.0019464396081619,1.0
lorenz63,edmd_poly3,16,0.05,0,x*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*z,1,-0.9339043784379969,-1.0
lorenz63,edmd_poly3,16,0.05,0,x*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*x*x,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*x*x,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*x*x,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*x*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*x*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*x*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*x*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*x*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*x*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*y*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*y*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*y*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*y*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*y*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*y*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,x*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*y*y,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*y*y,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*y*y,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*y*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*y*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*y*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,y*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,z*z*z,0,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,z*z*z,1,0.0,0.0
lorenz63,edmd_poly3,16,0.05,0,z*z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,1,0,0.642273328598414,0.0
lorenz63,tv_diff,16,0.05,0,1,1,1.0729691827835672,0.0
lorenz63,tv_diff,16,0.05,0,1,2,-1.6864572070321844,0.0
lorenz63,tv_diff,16,0.05,0,x,0,-8.5968947014925,-10.0
lorenz63,tv_diff,16,0.05,0,x,1,16.81711993479669,28.0
lorenz63,tv_diff,16,0.05,0,x,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y,0,8.571539904847347,10.0
lorenz63,tv_diff,16,0.05,0,y,1,1.0971033424944132,-1.0
lorenz63,tv_diff,16,0.05,0,y,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,z,2,-2.154639209960199,-2.6666666666666665
lorenz63,tv_diff,16,0.05,0,x*x,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*x,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*x,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*y,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*y,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*y,2,0.8424386228845323,1.0
lorenz63,tv_diff,16,0.05,0,x*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*z,1,-0.6881137353363205,-1.0
lorenz63,tv_diff,16,0.05,0,x*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*y,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*y,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*y,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*x*x,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*x*x,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*x*x,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*x*y,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*x*y,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*x*y,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*x*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*x*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*x*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*y*y,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*y*y,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*y*y,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*y*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*y*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*y*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,x*z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*y*y,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*y*y,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*y*y,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*y*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*y*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*y*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,y*z*z,2,0.0,0.0
lorenz63,tv_diff,16,0.05,0,z*z*z,0,0.0,0.0
lorenz63,tv_diff,16,0.05,0,z*z*z,1,0.0,0.0
lorenz63,tv_diff,16,0.05,0,z*z*z,2,0.0,0.0
lorenz63,baseline,16,0.05,4,1,0,-0.7101054516118919,0.0
lorenz63,baseline,16,0.05,4,1,1,1.1437306822986029,0.0
lorenz63,baseline,16,0.05,4,1,2,24.76218911796457,0.0
lorenz63,baseline,16,0.05,4,x,0,-8.34123921014101,-10.0
lorenz63,baseline,16,0.05,4,x,1,18.084639517146037,28.0
lorenz63,baseline,16,0.05,4,x,2,0.0,0.0
lorenz63,baseline,16,0.05,4,y,0,8.340377015956705,10.0
lorenz63,baseline,16,0.05,4,y,1,0.8194040639319138,-1.0
lorenz63,baseline,16,0.05,4,y,2,0.0,0.0
lorenz63,baseline,16,0.05,4,z,0,0.0,0.0
lorenz63,baseline,16,0.05,4,z,1,0.0,0.0
lorenz63,baseline,16,0.05,4,z,2,-3.868815922683448,-2.6666666666666665
lorenz63,baseline,16,0.05,4,x*x,0,0.0,0.0
lorenz63,baseline,16,0.05,4,x*x,1,0.0,0.0
lorenz63,baseline,16,0.05,4,x*x,2,0.6590571875642722,0.0
lorenz63,baseline,16,0.05,4,x*y,0,0.0,0.0
lorenz63,baseline,16,0.05,4,x*y,1,0.0,0.0
lorenz63,baseline,16,0.05,4,x*y,2,0.0,1.0
lorenz63,baseline,16,0.05,4,x*z,0,0.0,0.0
lorenz63,baseline,16,0.05,4,x*z,1,-0.7219528313094895,-1.0
lorenz63,baseline,16,0.05,4,x*z,2,0.0,0.0
lorenz63,baseline,16,0.05,4,y*y,0,0.0,0.0
lorenz63,baseline,16,0.05,4,y*y,1,0.0,0.0
lorenz63,baseline,16,0.05,4,y*y,2,0.30458716430758165,0.0
lorenz63,baseline,16,0.05,4,y*z,0,0.0,0.0
lorenz63,baseline,16,0.05,4,y*z,1,0.0,0.0
lorenz63,baseline,16,0.05,4,y*z,2,0.0,0.0
lorenz63,baseline,16,0.05,4,z*z,0,0.0,0.0
lorenz63,baseline,16,0.05,4,z*z,1,0.0,0.0
lorenz63,baseline,16,0.05,4,z*z,2,0.0,0.0
lorenz63,baseline,16,0.05,4,x*x*x,0,0.0,0.0
lorenz63,baseline,16,0.05,4,x*x*x,1,0.0,0.0
lorenz63,baseline,16,0.05,4,x*x*x,2,0.0,0.0
lorenz63,baseline,16,0.05,4,x*x*y,0,0.0,0.0
lorenz63,baseline,16,0.05,4,x*x*y,1,0.0,0.0
lorenz63,baseline,16,0.05,4,x*x*y,2,0.0,0.0
lorenz63,baseline,16,0.05,4,x*x*z,0,0.0,0.0
lorenz63,baseline,16,0.05,4,x*x*z,1,0.0,0.0
lorenz63,baseline,16,0.05,4,x*x*z,2,0.0,0.0
lorenz63,baseline,16,0.05,4,x*y*y,0,0.0,0.0
lorenz63,baseline,16,0.05,4,x*y*y,1,0.0,0.0
lorenz63,baseline,16,0.05,4,x*y*y,2,0.0,0.0
lorenz63,baseline,16,0.05,4,x*y*z,0,0.0,0.0
lorenz63,baseline,16,0.05,4,x*y*z,1,0.0,0.0
lorenz63,baseline,16,0.05,4,x*y*z,2,0.0,0.0
lorenz63,baseline,16,0.05,4,x*z*z,0,0.0,0.0
lorenz63,baseline,16,0.05,4,x*z*z,1,0.0,0.0
lorenz63,baseline,16,0.05,4,x*z*z,2,0.0,0.0
lorenz63,baseline,16,0.05,4,y*y*y,0,0.0,0.0
lorenz63,baseline,16,0.05,4,y*y*y,1,0.0,0.0
lorenz63,baseline,16,0.05,4,y*y*y,2,0.0,0.0
lorenz63,baseline,16,0.05,4,y*y*z,0,0.0,0.0
lorenz63,baseline,16,0.05,4,y*y*z,1,0.0,0.0
lorenz63,baseline,16,0.05,4,y*y*z,2,0.0,0.0
lorenz63,baseline,16,0.05,4,y*z*z,0,0.0,0.0
lorenz63,baseline,16,0.05,4,y*z*z,1,0.0,0.0
lorenz63,baseline,16,0.05,4,y*z*z,2,0.0,0.0
lorenz63,baseline,16,0.05,4,z*z*z,0,0.0,0.0
lorenz63,baseline,16,0.05,4,z*z*z,1,0.0,0.0
lorenz63,baseline,16,0.05,4,z*z*z,2,0.0,0.0
lorenz63,edmd_poly3,16,0.05,4,1,0,-0.8646722807021919,0.0
