system,method,method_label,sparse_factor,obs_dt,noise,seed,n_observed,observed_t_end,base_t_end,cropped_time,pod_rank,upsample,support_f1,coef_error,practical_score,threshold,exact_support,derivative_error,state_error,status,wall_seconds,tv_lambda,tv_cv_mse,tv_grid_edge,tv_grid_lower,tv_grid_upper,tv_cv_folds,tv_cv_spatial_points,tv_final_primal_objective,tv_final_dual_objective,tv_final_primal_dual_gap,tv_final_relative_primal_dual_gap,tv_final_max_relative_gap,tv_final_kkt_stationarity_max,tv_final_kkt_complementarity_gap,tv_final_kkt_subgradient_prox_max,tv_final_masked_dual_stationarity_max,tv_final_dual_box_violation,tv_final_dual_scale_min,tv_final_converged,tv_final_iterations,tv_final_rho,tv_final_tolerance,tv_final_method,tv_final_elapsed_seconds,tv_final_n_observed,tv_final_n_times,tv_final_n_channels,tv_final_objective
burgers,tv_diff,TV differentiation,32,0.16,0.05,4,13,1.92,2.0,0.08000000000000007,0,1,0.6666666666666666,0.401730895757486,0.4756024631292759,0.1,0,0.22690720461814556,0.03839945292129576,ok,0.06598636099988653,0.01,0.003787067536777061,0.0,0.0,0.0,3.0,8.0,"[0.004874396221732498, 0.005021141987023585, 0.008878605391432596, 0.006347380497397512, 0.0053124077037665, 0.011297647774969683, 0.009526745185296056, 0.006616532813308549, 0.0036139615446206625, 0.006085678807089505, 0.005358158297231123, 0.008603344987966763, 0.00868889888211251, 0.014545950849905624, 0.009570219640528881, 0.008764006738956526, 0.0046363217855621775, 0.011723106411178977, 0.007022994547926898, 0.010380805714322924, 0.004786753208696708, 0.007779103897379819, 0.006648427972870411, 0.010273282177120424, 0.0058159547427947544, 0.008006990495022001, 0.007636688542034019, 0.009458315164101854, 0.009874914479329018, 0.010717677375493437, 0.009694094640812107, 0.007395671169567656, 0.006451726770757249, 0.006848506234465251, 0.012887116804137004, 0.017495833770623543, 0.014089902592290966, 0.013505088409420867, 0.008693314318761535, 0.007723783229441185, 0.0064904172793206925, 0.009584149118591852, 0.008916238414596668, 0.006545094224058022, 0.008600959664687489, 0.007583579255156658, 0.009322652941533633, 0.010136644443382768, 0.003792801598656256, 0.006129173862768294, 0.008716586391156838, 0.0067679386958532815, 0.005452283016206402, 0.009936917400001289, 0.004764617844927819, 0.008124466294597914, 0.004604420521381878, 0.00408303597456954, 0.010794484264658632, 0.011096063773230691, 0.005003957040434819, 0.00429038549893795, 0.009183505165297591, 0.0064487478281476]","[0.0048735216047282245, 0.005021141983181652, 0.008878605391203406, 0.006347328187581426, 0.005312347140307885, 0.011297647774710009, 0.009526745185295539, 0.00661653281219526, 0.0036139615390373024, 0.006085678806720433, 0.005358158288178848, 0.008603344986079887, 0.00868888349735767, 0.014545950849771682, 0.009570219640172462, 0.008764006736360765, 0.004636321044056821, 0.011723106411148094, 0.007022994546808314, 0.01038080571406994, 0.004786753207006797, 0.007779103897124326, 0.00664842797205405, 0.0102732821766024, 0.005815954741601474, 0.00800699049500073, 0.007636688527672884, 0.009458315163739617, 0.009874914479325961, 0.010717677375389, 0.009694094640806138, 0.007395671169567558, 0.006451725476444535, 0.006848506214575202, 0.01288711679763415, 0.01749583377037813, 0.014089902591556751, 0.013505088409402576, 0.008693314318725994, 0.007723783229252274, 0.0064903750992828585, 0.009584149117704412, 0.008916238410780992, 0.006545094215783632, 0.008600959664116375, 0.007583579239289168, 0.009322652941356976, 0.010136644428248735, 0.003792775756263624, 0.0061291738627510745, 0.008716585164795287, 0.006767938695617627, 0.00545228301619714, 0.009936917400000878, 0.004764617832643255, 0.008124466293938655, 0.004604420518847595, 0.0040830349390471215, 0.01079448426465716, 0.011096063773230424, 0.005003957031671558, 0.004290385498870251, 0.009183505161967292, 0.006448747827718304]","[8.746170042737283e-07, 3.84193284824752e-12, 2.291899309225798e-13, 5.230981608549817e-08, 6.056345861447932e-08, 2.596742265659202e-13, 5.169475958410885e-16, 1.1132882810072076e-12, 5.5833601630972396e-12, 3.690719604931836e-13, 9.052275422305467e-12, 1.886876072054733e-12, 1.5384754839878334e-08, 1.3394146902712123e-13, 3.5641975482114674e-13, 2.5957604121717992e-12, 7.415053562484508e-10, 3.0883282042815097e-14, 1.1185835244176268e-12, 2.5298339811907766e-13, 1.6899112317836362e-12, 2.554926756270781e-13, 8.163608677946854e-13, 5.180248591196701e-13, 1.193280717293188e-12, 2.127117926242761e-14, 1.436113554464935e-11, 3.6223628263609697e-13, 3.056582764671134e-15, 1.044372921477077e-13, 5.969183480836193e-15, 9.80118763926896e-17, 1.2943127142978073e-09, 1.9890048809367844e-11, 6.502853810985698e-12, 2.454113301464389e-13, 7.342147723132797e-13, 1.8290924330699454e-14, 3.5541014575812824e-14, 1.889113865338743e-13, 4.2180037834044226e-08, 8.874394274993591e-13, 3.815675206353397e-12, 8.274389853846209e-12, 5.711143363784643e-13, 1.5867489613907715e-11, 1.7665729989957413e-13, 1.5134032915753437e-11, 2.5842392631630212e-08, 1.7219732584283776e-14, 1.2263615505048175e-09, 2.3565437795580735e-13, 9.262555999978161e-15, 4.111294638065033e-16, 1.2284563991049602e-11, 6.592591056397978e-13, 2.534283546906657e-12, 1.0355224186811562e-09, 1.4710455076283324e-15, 2.671474153004283e-16, 8.763261817590351e-12, 6.769845101173289e-14, 3.3302995777750866e-12, 4.292963554086704e-13]","[8.746170042737283e-07, 3.84193284824752e-12, 2.291899309225798e-13, 5.230981608549817e-08, 6.056345861447932e-08, 2.596742265659202e-13, 5.169475958410885e-16, 1.1132882810072076e-12, 5.5833601630972396e-12, 3.690719604931836e-13, 9.052275422305467e-12, 1.886876072054733e-12, 1.5384754839878334e-08, 1.3394146902712123e-13, 3.5641975482114674e-13, 2.5957604121717992e-12, 7.415053562484508e-10, 3.0883282042815097e-14, 1.1185835244176268e-12, 2.5298339811907766e-13, 1.6899112317836362e-12, 2.554926756270781e-13, 8.163608677946854e-13, 5.180248591196701e-13, 1.193280717293188e-12, 2.127117926242761e-14, 1.436113554464935e-11, 3.6223628263609697e-13, 3.056582764671134e-15, 1.044372921477077e-13, 5.969183480836193e-15, 9.80118763926896e-17, 1.2943127142978073e-09, 1.9890048809367844e-11, 6.502853810985698e-12, 2.454113301464389e-13, 7.342147723132797e-13, 1.8290924330699454e-14, 3.5541014575812824e-14, 1.889113865338743e-13, 4.2180037834044226e-08, 8.874394274993591e-13, 3.815675206353397e-12, 8.274389853846209e-12, 5.711143363784643e-13, 1.5867489613907715e-11, 1.7665729989957413e-13, 1.5134032915753437e-11, 2.5842392631630212e-08, 1.7219732584283776e-14, 1.2263615505048175e-09, 2.3565437795580735e-13, 9.262555999978161e-15, 4.111294638065033e-16, 1.2284563991049602e-11, 6.592591056397978e-13, 2.534283546906657e-12, 1.0355224186811562e-09, 1.4710455076283324e-15, 2.671474153004283e-16, 8.763261817590351e-12, 6.769845101173289e-14, 3.3302995777750866e-12, 4.292963554086704e-13]",8.746170042737283e-07,8.685757493659407e-07,"[8.746158194645332e-07, 3.841933281928389e-12, 2.291890635608418e-13, 5.23097047392361e-08, 6.056341092996673e-08, 2.596759612893962e-13, 5.186823193170653e-16, 1.1132891483689455e-12, 5.583357561012026e-12, 3.690689247271006e-13, 9.052274988624598e-12, 1.886876072054733e-12, 1.5384754479923213e-08, 1.3393453013321732e-13, 3.5641888745940875e-13, 2.5957595448100612e-12, 7.415053497432378e-10, 3.087981259586314e-14, 1.1185835244176268e-12, 2.529816633956017e-13, 1.6899112317836362e-12, 2.5549180826534013e-13, 8.163591330712094e-13, 5.180222570344561e-13, 1.193280717293188e-12, 2.127551607111755e-14, 1.4361141616181516e-11, 3.6223975208304893e-13, 3.0548480411951573e-15, 1.0443469006249373e-13, 5.9674487573602164e-15, 9.974659986866641e-17, 1.294312685241189e-09, 1.9890047942006106e-11, 6.502845137368318e-12, 2.454130648699149e-13, 7.342113028663277e-13, 1.8294393777651408e-14, 3.5541014575812824e-14, 1.8890965181039832e-13, 4.218003604988113e-08, 8.874394274993591e-13, 3.815673471629921e-12, 8.274390721207947e-12, 5.711169384636783e-13, 1.586749655280162e-11, 1.766590346230501e-13, 1.5134037252562127e-11, 2.5842388055429683e-08, 1.721929890341478e-14, 1.2263615305554976e-09, 2.3565307691320037e-13, 9.259086553026208e-15, 4.0766001685454967e-16, 1.2284563991049602e-11, 6.592556361928459e-13, 2.534281812183181e-12, 1.0355223982981554e-09, 1.4675760606763788e-15, 2.6281060661048627e-16, 8.763263118632958e-12, 6.769801733086389e-14, 3.3303004451368245e-12, 4.292967890895394e-13]",3.0445319655583725e-05,0.0,0.0,0.9999742946831621,True,100.0,0.10400000000000001,1e-05,banded ADMM with dual certificate,0.009215478999976767,13.0,13.0,64.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,POD + TV differentiation,32,0.16,0.05,4,13,1.92,2.0,0.08000000000000007,8,1,0.6666666666666666,0.4005038896245465,0.47601914682678226,0.1,0,0.23323921305567957,0.039673209516479714,ok,0.09248058000002857,0.01,0.00431305940807341,0.0,0.0,0.0,3.0,64.0,"[0.014765766455738474, 0.025455072455251734, 0.025001551587174955, 0.021987204462235396, 0.024587346893351535, 0.02814723328115248, 0.023452754779525176, 0.03130300932403864]","[0.014764169204155277, 0.025455025236364254, 0.02500151663583988, 0.02198715820784293, 0.024587335544740054, 0.028147080738145598, 0.023452644332790276, 0.03130289954505329]","[1.597251583197734e-06, 4.7218887480604543e-08, 3.495133507613879e-08, 4.6254392465500116e-08, 1.1348611481110105e-08, 1.5254300688230527e-07, 1.1044673490015477e-07, 1.0977898535352582e-07]","[1.597251583197734e-06, 4.7218887480604543e-08, 3.495133507613879e-08, 4.6254392465500116e-08, 1.1348611481110105e-08, 1.5254300688230527e-07, 1.1044673490015477e-07, 1.0977898535352582e-07]",1.597251583197734e-06,4.793619716447761e-07,"[1.5972513469752342e-06, 4.7218809473559276e-08, 3.495133325814859e-08, 4.625438281696814e-08, 1.1348609711692159e-08, 1.5254292358088395e-07, 1.104466681167704e-07, 1.0977887170485201e-07]",6.759299390202145e-05,0.0,0.0,0.9999861887374495,True,50.0,0.026000000000000002,1e-05,banded ADMM with dual certificate,0.0031179420002445113,13.0,13.0,8.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,baseline,Raw FD,32,0.16,0.1,0,13,1.92,2.0,0.08000000000000007,0,1,0.6666666666666666,0.7210062831012586,0.387370268901826,0.1,0,0.5585491097927279,0.10112185335221936,ok,0.004469130999950721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,0,13,1.92,2.0,0.08000000000000007,8,5,0.6666666666666666,0.6966949999699988,0.39292074690999546,0.1,0,1.2216858295155402,0.09103456694029437,ok,0.019596214999637596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers,tv_diff,TV differentiation,32,0.16,0.1,0,13,1.92,2.0,0.08000000000000007,0,1,0.6666666666666666,0.7210062831012586,0.387370268901826,0.1,0,0.5585491097927279,0.10112185335221935,ok,0.08328314800019143,0.0,0.017258374428369187,1.0,1.0,0.0,3.0,8.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0.0,0.0,1e-05,zero-penalty interpolation,0.0008625909999864234,13.0,13.0,64.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,POD + TV differentiation,32,0.16,0.1,0,13,1.92,2.0,0.08000000000000007,8,1,0.6666666666666666,0.4922652761850393,0.4467480931882253,0.1,0,0.3421581853561703,0.06048352588380315,ok,0.08996785600038493,0.1,0.016251355670128968,0.0,0.0,0.0,3.0,64.0,"[0.13779519929188128, 0.15507662890347484, 0.2054316520965058, 0.23348333587168488, 0.48663693134271846, 0.24991593665997947, 0.2676230338356835, 0.28335190596392174]","[0.1377951992918796, 0.15507662890282176, 0.2054316520965039, 0.23348333587168435, 0.4866369313427177, 0.24991593665997902, 0.2676228088392481, 0.2833519059639171]","[1.6653345369377348e-15, 6.530886942357483e-13, 1.887379141862766e-15, 5.273559366969494e-16, 7.771561172376096e-16, 4.440892098500626e-16, 2.249964353717715e-07, 4.6629367034256575e-15]","[1.6653345369377348e-15, 6.530886942357483e-13, 1.887379141862766e-15, 5.273559366969494e-16, 7.771561172376096e-16, 4.440892098500626e-16, 2.249964353717715e-07, 4.6629367034256575e-15]",2.249964353717715e-07,9.857399407842138e-08,"[1.609823385706477e-15, 6.530331830845171e-13, 1.887379141862766e-15, 5.551115123125783e-16, 7.771561172376096e-16, 4.440892098500626e-16, 2.2499640719986225e-07, 4.621303340002214e-15]",7.157792551309994e-07,0.0,0.0,0.9999996077479667,True,75.0,0.26,1e-05,banded ADMM with dual certificate,0.0025677930002530047,13.0,13.0,8.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,baseline,Raw FD,32,0.16,0.1,2,13,1.92,2.0,0.08000000000000007,0,1,0.6666666666666666,0.712656313441931,0.38925887315176766,0.1,0,0.5559389155432384,0.10026623613586362,ok,0.004493667000133428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,2,13,1.92,2.0,0.08000000000000007,8,5,0.6666666666666666,0.7657695409479004,0.37755021321116833,0.1,0,1.7929801405345434,0.11462851948659532,ok,0.021562249999988126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers,tv_diff,TV differentiation,32,0.16,0.1,2,13,1.92,2.0,0.08000000000000007,0,1,0.6666666666666666,0.5353931661217141,0.43419931869998857,0.1,0,0.3306671553446088,0.06080764417146229,ok,0.055841520999820204,0.1,0.018510628991091592,0.0,0.0,0.0,3.0,8.0,"[0.06538637964796352, 0.02217554855344853, 0.041865724901095074, 0.04792273072298439, 0.054022228181085305, 0.051913229869163025, 0.042077929500224515, 0.04250424594846537, 0.05151515237311868, 0.03875976142680641, 0.044233278503450914, 0.07517632044457055, 0.038750819049426365, 0.028879508072661528, 0.03586548845495646, 0.06643943356084096, 0.03472171572229118, 0.0731683401433188, 0.08052501038466281, 0.05982771930688645, 0.0750321277455061, 0.07800476870266171, 0.035918560760394465, 0.08012404957239819, 0.05997126642249275, 0.0739739427593008, 0.09670276339221706, 0.08128713176767316, 0.0928068651571329, 0.0710793493576, 0.08423490217271853, 0.06731578938033711, 0.058990318165553515, 0.05883030562220657, 0.09184407354280325, 0.12392367510076512, 0.09884665538839624, 0.09384335074923639, 0.11367492362218133, 0.1109931488913437, 0.05894562866193133, 0.09209950117215664, 0.1032069117972812, 0.055089819128522705, 0.047564454272043324, 0.07115082541520934, 0.04698902443628232, 0.06293116565594854, 0.0702810898908801, 0.05992489237645692, 0.0678153909317647, 0.04009859542521366, 0.03859959740163264, 0.04568555059298098, 0.0764809328207107, 0.06341076763166228, 0.04270533825754053, 0.06116737271701053, 0.034801084178259035, 0.03672373273997376, 0.040118828321027346, 0.046010447812817816, 0.04570611549674452, 0.07343240859093]","[0.0653863796479635, 0.022175548553448495, 0.04186572490109503, 0.0479227307229843, 0.05402222818108513, 0.05191322986881135, 0.04207792950022052, 0.04250424594846522, 0.051515152373118586, 0.03875976142680634, 0.04423327850345077, 0.07517632044000896, 0.03874279929345591, 0.02887950807266148, 0.035865483905987365, 0.06643943356084084, 0.03472171572229105, 0.0731683401433187, 0.08052501038466264, 0.05982771930688631, 0.07503212774550581, 0.07800476870266136, 0.035918560760394375, 0.08012404957239795, 0.059971266422492536, 0.0739739427593006, 0.09670276339221662, 0.08128713176767267, 0.09280686515713274, 0.07107934935759969, 0.08423490217271837, 0.06731578938033701, 0.05899031816555346, 0.058830305622206355, 0.09184407354280269, 0.12392367510076463, 0.09884665538839574, 0.09384335074923555, 0.11367492362218092, 0.11099314889134332, 0.058945628661930996, 0.09209950117215632, 0.10320691179728056, 0.055089819128522524, 0.04756445427186437, 0.07115082541520917, 0.0469890244362822, 0.06293116565594838, 0.07028108989087996, 0.059924892376456804, 0.06781539093176452, 0.04009830199908516, 0.038599568652752665, 0.04568555059298085, 0.07648093282071058, 0.0634107676316622, 0.04270533824882673, 0.061167372717010365, 0.03480108417825896, 0.036723732739861216, 0.0401188268816942, 0.046010447812817774, 0.045706115496744484, 0.07343240859092995]","[2.7755575615628914e-17, 3.469446951953614e-17, 4.163336342344337e-17, 9.020562075079397e-17, 1.734723475976807e-16, 3.5167702083782615e-13, 3.9968028886505635e-15, 1.5265566588595902e-16, 9.71445146547012e-17, 7.632783294297951e-17, 1.457167719820518e-16, 4.5615872190651885e-12, 8.019755970457842e-06, 4.85722573273506e-17, 4.548969097240008e-09, 1.249000902703301e-16, 1.3183898417423734e-16, 9.71445146547012e-17, 1.6653345369377348e-16, 1.3877787807814457e-16, 2.914335439641036e-16, 3.469446951953614e-16, 9.020562075079397e-17, 2.3592239273284576e-16, 2.1510571102112408e-16, 2.0816681711721685e-16, 4.440892098500626e-16, 4.85722573273506e-16, 1.6653345369377348e-16, 3.191891195797325e-16, 1.6653345369377348e-16, 9.71445146547012e-17, 5.551115123125783e-17, 2.1510571102112408e-16, 5.551115123125783e-16, 4.85722573273506e-16, 4.996003610813204e-16, 8.326672684688674e-16, 4.163336342344337e-16, 3.7470027081099033e-16, 3.3306690738754696e-16, 3.191891195797325e-16, 6.38378239159465e-16, 1.8041124150158794e-16, 1.7895407378176742e-13, 1.6653345369377348e-16, 1.1796119636642288e-16, 1.6653345369377348e-16, 1.3877787807814457e-16, 1.1796119636642288e-16, 1.8041124150158794e-16, 2.9342612849897476e-07, 2.874887997800224e-08, 1.3183898417423734e-16, 1.1102230246251565e-16, 8.326672684688674e-17, 8.713800514481562e-12, 1.6653345369377348e-16, 7.632783294297951e-17, 1.1254192022747134e-13, 1.4393331457251968e-09, 4.163336342344337e-17, 3.469446951953614e-17, 5.551115123125783e-17]","[2.7755575615628914e-17, 3.469446951953614e-17, 4.163336342344337e-17, 9.020562075079397e-17, 1.734723475976807e-16, 3.5167702083782615e-13, 3.9968028886505635e-15, 1.5265566588595902e-16, 9.71445146547012e-17, 7.632783294297951e-17, 1.457167719820518e-16, 4.5615872190651885e-12, 8.019755970457842e-06, 4.85722573273506e-17, 4.548969097240008e-09, 1.249000902703301e-16, 1.3183898417423734e-16, 9.71445146547012e-17, 1.6653345369377348e-16, 1.3877787807814457e-16, 2.914335439641036e-16, 3.469446951953614e-16, 9.020562075079397e-17, 2.3592239273284576e-16, 2.1510571102112408e-16, 2.0816681711721685e-16, 4.440892098500626e-16, 4.85722573273506e-16, 1.6653345369377348e-16, 3.191891195797325e-16, 1.6653345369377348e-16, 9.71445146547012e-17, 5.551115123125783e-17, 2.1510571102112408e-16, 5.551115123125783e-16, 4.85722573273506e-16, 4.996003610813204e-16, 8.326672684688674e-16, 4.163336342344337e-16, 3.7470027081099033e-16, 3.3306690738754696e-16, 3.191891195797325e-16, 6.38378239159465e-16, 1.8041124150158794e-16, 1.7895407378176742e-13, 1.6653345369377348e-16, 1.1796119636642288e-16, 1.6653345369377348e-16, 1.3877787807814457e-16, 1.1796119636642288e-16, 1.8041124150158794e-16, 2.9342612849897476e-07, 2.874887997800224e-08, 1.3183898417423734e-16, 1.1102230246251565e-16, 8.326672684688674e-17, 8.713800514481562e-12, 1.6653345369377348e-16, 7.632783294297951e-17, 1.1254192022747134e-13, 1.4393331457251968e-09, 4.163336342344337e-17, 3.469446951953614e-17, 5.551115123125783e-17]",8.019755970457842e-06,1.736530875956488e-06,"[3.469446951953614e-17, 3.209238430557093e-17, 5.204170427930421e-17, 1.1102230246251565e-16, 1.6306400674181987e-16, 3.5167008194392224e-13, 4.010680676458378e-15, 1.3877787807814457e-16, 9.020562075079397e-17, 7.28583859910259e-17, 1.4051260155412137e-16, 4.561602831576472e-12, 8.019752366227539e-06, 5.377642775528102e-17, 4.548969086831667e-09, 1.1796119636642288e-16, 1.249000902703301e-16, 7.632783294297951e-17, 1.491862189340054e-16, 1.214306433183765e-16, 3.122502256758253e-16, 3.3306690738754696e-16, 7.979727989493313e-17, 2.5673907444456745e-16, 2.1510571102112408e-16, 1.8735013540549517e-16, 4.440892098500626e-16, 4.787836793695988e-16, 1.457167719820518e-16, 2.983724378680108e-16, 1.6306400674181987e-16, 1.0061396160665481e-16, 4.683753385137379e-17, 2.0816681711721685e-16, 5.898059818321144e-16, 4.579669976578771e-16, 4.85722573273506e-16, 7.979727989493313e-16, 3.469446951953614e-16, 3.7470027081099033e-16, 3.400058012914542e-16, 2.8449465006019636e-16, 6.245004513516506e-16, 1.6653345369377348e-16, 1.7894366544091156e-13, 2.0816681711721685e-16, 1.1796119636642288e-16, 1.734723475976807e-16, 1.491862189340054e-16, 1.0755285551056204e-16, 1.8735013540549517e-16, 2.93426128495939e-07, 2.8748879976267516e-08, 1.4224732503009818e-16, 1.3877787807814457e-16, 1.1102230246251565e-16, 8.713807453375466e-12, 1.5265566588595902e-16, 6.591949208711867e-17, 1.1254018550399536e-13, 1.439333128377962e-09, 3.729655473350135e-17, 3.469446951953614e-17, 5.551115123125783e-17]",1.8447754981623654e-05,0.0,0.0,0.999990314190862,True,150.0,0.52,1e-05,banded ADMM with dual certificate,0.00880730400012908,13.0,13.0,64.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,pod_tv_diff,POD + TV differentiation,32,0.16,0.1,2,13,1.92,2.0,0.08000000000000007,8,1,0.6666666666666666,0.553446609317947,0.42915325358968853,0.1,0,0.3685988318076452,0.06590761006113222,ok,0.05007079799997882,0.1,0.014287190427121845,0.0,0.0,0.0,3.0,64.0,"[0.13366884221696948, 0.18611535192004433, 0.26535434112972633, 0.2688192888912983, 0.2798682119673146, 0.3115564519413182, 0.2809830224899538, 0.21172557589206878]","[0.13366883854360562, 0.18611535191999465, 0.26535434112972334, 0.268819288891297, 0.2798682119673105, 0.3115564519413172, 0.28098302248995355, 0.21172543629209625]","[3.6733638630881416e-09, 4.9682480351975755e-14, 2.9976021664879227e-15, 1.27675647831893e-15, 4.107825191113079e-15, 9.992007221626409e-16, 2.7755575615628914e-16, 1.3959997252621648e-07]","[3.6733638630881416e-09, 4.9682480351975755e-14, 2.9976021664879227e-15, 1.27675647831893e-15, 4.107825191113079e-15, 9.992007221626409e-16, 2.7755575615628914e-16, 1.3959997252621648e-07]",1.3959997252621648e-07,1.5021992405550577e-07,"[3.6733639324770806e-09, 4.979350265443827e-14, 2.9698465908722937e-15, 1.2490009027033011e-15, 4.08006961549745e-15, 1.0547118733938987e-15, 3.0531133177191805e-16, 1.3959993883788657e-07]",1.8907507197407636e-07,0.0,0.0,0.9999995278028705,True,75.0,0.52,1e-05,banded ADMM with dual certificate,0.002641193999807001,13.0,13.0,8.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
burgers,baseline,Raw FD,32,0.16,0.1,1,13,1.92,2.0,0.08000000000000007,0,1,0.6666666666666666,0.7428923472412688,0.3825059348742323,0.1,0,0.5652098642811763,0.09767551012694084,ok,0.00449248599989005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgers,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,1,13,1.92,2.0,0.08000000000000007,8,5,0.6666666666666666,0.7201890280520127,0.38755430699474785,0.1,0,1.14511924477963,0.0926495912901143,ok,0.036345746999813855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
