system,sparse_factor,noise,seed,comparator,support_f1_edmd,support_f1_other,support_f1_delta,coef_error_edmd,coef_error_other,coef_error_delta,practical_score_edmd,practical_score_other,practical_score_delta
fisher_kpp,8,0.5,1,tv_diff,0.8,0.5454545454545454,0.25454545454545463,0.0292601875735041,0.8900360978187459,-0.8607759102452418,0.7772573054496664,0.2885947766204275,0.48866252882923894
fisher_kpp,32,0.05,0,tv_diff,0.8,0.8,0.0,0.0557365207991575,0.0388217800474237,0.016914740751733805,0.7577648250667947,0.7701032220979029,-0.012338397031108284
fisher_kpp,8,0.5,3,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.6648421071616337,0.9183078068280812,-0.2534656996664475,0.4004383741850795,0.3475285166925316,0.052909857492547896
fisher_kpp,32,0.05,1,tv_diff,0.8,0.8,0.0,0.0591148586532526,0.0243334708859732,0.0347813877672794,0.7553477259466104,0.780995664730216,-0.025647938783605606
fisher_kpp,8,0.5,2,tv_diff,0.8,0.8,0.0,0.0748660867338184,0.0269924906569231,0.04787359607689529,0.7442787616743493,0.7789735633687781,-0.034694801694428845
fisher_kpp,32,0.05,2,tv_diff,0.8,0.8,0.0,0.0497625759158294,0.0315568438680726,0.0182057320477568,0.7620770813839189,0.7755268211882594,-0.0134497398043405
fisher_kpp,8,0.5,4,tv_diff,0.8,0.6666666666666666,0.13333333333333341,0.1402974196262371,0.879426459421338,-0.7391290397951009,0.701571349922217,0.3547181446364911,0.34685320528572594
fisher_kpp,32,0.05,3,tv_diff,0.8,0.8,0.0,0.0456297879309877,0.0542354317324728,-0.008605643801485097,0.7650891445843169,0.7588437799755259,0.006245364608790993
fisher_kpp,32,0.05,4,tv_diff,0.8,0.8,0.0,0.0298885419395108,0.0212787603439695,0.0086097815955413,0.7767830861516536,0.7833316730591341,-0.0065485869074805025
fisher_kpp,32,0.1,0,tv_diff,0.8,0.8,0.0,0.0522257871823086,0.0293436054998717,0.0228821816824369,0.7602930946429961,0.7771943165776044,-0.0169012219346083
fisher_kpp,32,0.1,2,tv_diff,0.8,0.6666666666666666,0.13333333333333341,0.1685145122695321,0.7949434126389817,-0.6264289003694496,0.6846299225212106,0.3714137515268587,0.3132161709943519
fisher_kpp,32,0.1,1,tv_diff,0.8,0.8,0.0,0.6866130801988295,0.0481379221591781,0.6384751580396514,0.4743233699490167,0.7632583299266468,-0.2889349599776301
fisher_kpp,32,0.1,3,tv_diff,0.8,0.8,0.0,0.0236909808794226,0.0272268972057079,-0.0035359163262852975,0.7814858340480286,0.7787958066286844,0.0026900274193442097
fisher_kpp,32,0.2,0,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.1417218550814483,0.8340331390874531,-0.6923112840060048,0.5839133793397586,0.3634976121524038,0.22041576718735484
fisher_kpp,32,0.1,4,tv_diff,0.8,0.8,0.0,0.028336577723158,0.0295343161293719,-0.0011977384062138996,0.7779554061679703,0.7770503493343213,0.0009050568336490539
fisher_kpp,32,0.2,1,tv_diff,0.8,0.6666666666666666,0.13333333333333341,0.0283264945052548,0.7889992325026373,-0.7606727379973824,0.7779630343813067,0.372647821505247,0.40531521287605965
fisher_kpp,32,0.2,2,tv_diff,0.8,0.6666666666666666,0.13333333333333341,0.0961151242662882,0.8128648794599117,-0.7167497551936235,0.7298503435353104,0.3677420607680809,0.3621082827672295
fisher_kpp,32,0.2,3,tv_diff,0.8,0.8,0.0,0.2119540177438077,0.0241469743898464,0.1878070433539613,0.6600910498974972,0.7811378835314279,-0.12104683363393065
fisher_kpp,32,0.2,4,tv_diff,0.8,0.8,0.0,0.0445962562285726,0.0446354706545027,-3.921442593009944e-05,0.765846129765325,0.7658173807737646,2.8748991560356707e-05
fisher_kpp,32,0.5,0,tv_diff,0.6666666666666666,0.5454545454545454,0.12121212121212122,1.2668565096280264,0.9767828435500407,0.2900736660779857,0.2940930155195669,0.275930432740392,0.01816258277917493
fisher_kpp,32,0.5,1,tv_diff,0.5,0.8,-0.30000000000000004,1.3069559450875252,0.0755152333859357,1.2314407117015895,0.2167358250012139,0.7438295387796983,-0.5270937137784844
fisher_kpp,32,0.5,2,tv_diff,0.8,0.6666666666666666,0.13333333333333341,0.1534202803189776,0.902760276814536,-0.7493399964955584,0.6935893304899758,0.3503681860453551,0.34322114444462076
fisher_kpp,32,0.5,3,tv_diff,0.8,0.6666666666666666,0.13333333333333341,0.5853580841714497,0.8984722758009352,-0.3131141916294855,0.5046178576230627,0.3511595482137923,0.15345830940927035
fisher_kpp,32,0.5,4,tv_diff,0.5,0.5454545454545454,-0.045454545454545414,1.3571523434414612,0.8425088325737632,0.514643510867698,0.2121203584448835,0.2960390397112024,-0.08391868126631888
advection_diffusion,4,0.05,0,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.0319842199850432,0.0509698152546292,-0.018985595269586,0.6460047099134216,0.6343347420545532,0.011669967858868424
advection_diffusion,4,0.05,2,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.043202160155031,0.0549987916693003,-0.011796631514269303,0.6390579814056296,0.6319122561380522,0.007145725267577396
advection_diffusion,4,0.05,1,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.039576791496349,0.0549400871897086,-0.015363295693359605,0.6412866005858768,0.6319474202962777,0.009339180289599125
advection_diffusion,4,0.05,3,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.0392106183027107,0.0561822640766479,-0.0169716457739372,0.6415125624442705,0.6312041863811171,0.01030837606315338
advection_diffusion,4,0.05,4,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.0403324711629917,0.0575874413730429,-0.0172549702100512,0.6408207809964802,0.6303655287369407,0.010455252259539471
advection_diffusion,4,0.1,1,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.1062511832360999,0.1156818760140527,-0.009430692777952804,0.6026358902654247,0.5975418988147743,0.005093991450650481
advection_diffusion,4,0.1,0,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.0875753971994326,0.1074241807527481,-0.0198487835533155,0.6129843212556761,0.6019975708075239,0.010986750448152227
advection_diffusion,4,0.1,2,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.1141878581902518,0.1320617647552386,-0.01787390656498679,0.5983431445299692,0.5888960191238378,0.009447125406131351
advection_diffusion,4,0.1,3,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.1205139633212026,0.127744354955002,-0.0072303916337994045,0.5949650682537387,0.5911505242633355,0.003814543990403263
advection_diffusion,4,0.1,4,tv_diff,0.6666666666666666,0.6666666666666666,0.0,0.123810271238793,0.1256241687868804,-0.0018138975480874037,0.5932199444411465,0.5922639946378849,0.0009559498032615243
advection_diffusion,4,0.2,0,tv_diff,0.4,0.4,0.0,0.7108937202333542,0.6724741049194091,0.03841961531394511,0.2337959367490359,0.239166632728986,-0.005370695979950102
