system,method,method_label,sparse_factor,obs_dt,noise,seed,upsample,pod_rank,rank_mode,support_f1,coef_error,practical_score,threshold,status
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.03,4,5,5,system,0.8,0.0482716722872458,0.7631609449623525,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,4,5,5,system,0.8,0.03310090345231028,0.7743677285796987,0.1,ok
fisher_kpp,baseline,Baseline,16,0.08,0.03,5,1,0,system,0.8,0.03364570276228688,0.7739595858252993,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.03,5,5,5,system,0.8,0.03592222146067279,0.7722587501520942,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,5,5,5,system,0.8,0.03296093285089464,0.7744726587016801,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.03,6,1,0,system,0.8,0.030253885248371425,0.7765076273477365,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.03,6,5,5,system,0.8,0.03442248900948055,0.7733783908411024,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,6,5,5,system,0.8,0.03770468603182519,0.7709322418685358,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.03,7,1,0,system,0.8,0.041775733725510765,0.767919595457563,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.03,7,5,5,system,0.8,0.04421522838888375,0.7661255823996337,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.03,7,5,5,system,0.8,0.049439440691569914,0.7623117342271872,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.05,0,1,0,system,0.8,0.050034634009824226,0.761879631479389,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.05,0,5,5,system,0.8,0.04622546886664464,0.7646535319644094,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,0,5,5,system,0.8,0.04203742385524957,0.767726745398665,0.1,ok
fisher_kpp,baseline,Baseline,16,0.08,0.05,1,1,0,system,0.8,0.046074192028441034,0.7647641114715975,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.05,1,5,5,system,0.8,0.04436383076316626,0.7660165705043634,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,1,5,5,system,0.8,0.05575891305354649,0.7577487531563233,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.05,2,1,0,system,0.8,0.04076370241267788,0.7686663150775299,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.05,2,5,5,system,0.8,0.03876530066775516,0.7701450938780221,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,2,5,5,system,0.8,0.02465223733779065,0.7807526991582306,0.3,ok
fisher_kpp,baseline,Baseline,16,0.08,0.05,3,1,0,system,0.8,0.045166743663398144,0.7654281049891926,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.05,3,5,5,system,0.8,0.04373999128606747,0.7664744157347677,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,3,5,5,system,0.8,0.03879465690730753,0.7701233296499183,0.1,ok
fisher_kpp,baseline,Baseline,16,0.08,0.05,4,1,0,system,0.8,0.055731246775176775,0.7577686105660602,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.05,4,5,5,system,0.8,0.06168066177979961,0.7535222490149547,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,4,5,5,system,0.8,0.06056245066238619,0.754316730240969,0.3,ok
fisher_kpp,baseline,Baseline,16,0.08,0.05,5,1,0,system,0.8,0.036862611119029824,0.7715583447807065,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.05,5,5,5,system,0.8,0.04393849811837912,0.7663286692098626,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,5,5,5,system,0.8,0.03863217099768259,0.7702438094436659,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.05,6,1,0,system,0.8,0.04411058435529994,0.7662023659054953,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.05,6,5,5,system,0.8,0.04187606516087209,0.7678456457068866,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,6,5,5,system,0.8,0.033111927212211005,0.7743594657345123,0.3,ok
fisher_kpp,baseline,Baseline,16,0.08,0.05,7,1,0,system,0.8,0.0402203027588473,0.769067857912655,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.05,7,5,5,system,0.8,0.0433968480810249,0.7667264871188072,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.05,7,5,5,system,0.8,0.12733697013715153,0.7096369774005302,0.3,ok
fisher_kpp,baseline,Baseline,16,0.08,0.1,0,1,0,system,0.8,0.022023813083237573,0.7827606262779369,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.1,0,5,5,system,0.8,0.022935611267793442,0.7820629091292519,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,0,5,5,system,0.8,0.024148098969871298,0.7811370257921406,0.3,ok
fisher_kpp,baseline,Baseline,16,0.08,0.1,1,1,0,system,0.8,0.05522971194895357,0.7581287666004421,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.1,1,5,5,system,0.8,0.03773205380227246,0.7709119103228843,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,1,5,5,system,0.5454545454545454,1.911270731531581,0.18735960882881852,0.0,ok
fisher_kpp,baseline,Baseline,16,0.08,0.1,2,1,0,system,0.8,0.05831499578207682,0.7559186094767689,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.1,2,5,5,system,0.8,0.05632226596702256,0.7573446340900811,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,2,5,5,system,0.8,0.03330601035415606,0.7742140198389125,0.3,ok
fisher_kpp,baseline,Baseline,16,0.08,0.1,3,1,0,system,0.8,0.032829451030603,0.7745712510441337,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.1,3,5,5,system,0.8,0.032892607963942874,0.7745238893489371,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,3,5,5,system,0.8,0.04946107571651757,0.7622960188912214,0.3,ok
fisher_kpp,baseline,Baseline,16,0.08,0.1,4,1,0,system,0.8,0.024119579594398595,0.781158778662194,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.1,4,5,5,system,0.8,0.021292939082049794,0.7833207979671822,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,4,5,5,system,0.8,0.08791594986449118,0.7353509249493461,0.1,ok
fisher_kpp,baseline,Baseline,16,0.08,0.1,5,1,0,system,0.8,0.03764291710809804,0.7709781340093307,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.1,5,5,5,system,0.8,0.03369128641811626,0.7739254558022938,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,5,5,5,system,0.8,0.040687530422959174,0.7687225767708216,0.3,ok
fisher_kpp,baseline,Baseline,16,0.08,0.1,6,1,0,system,0.8,0.027170606354140227,0.7788384860812324,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.1,6,5,5,system,0.8,0.025407224880357262,0.7801778460195097,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,6,5,5,system,0.8,0.04964784862532352,0.7621603769756914,0.03,ok
fisher_kpp,baseline,Baseline,16,0.08,0.1,7,1,0,system,0.8,0.021840436320556163,0.7829010984147785,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,16,0.08,0.1,7,5,5,system,0.8,0.022692120217865003,0.7822491091742991,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,16,0.08,0.1,7,5,5,system,0.8,0.028744139354372773,0.777647200500282,0.3,ok
fisher_kpp,baseline,Baseline,32,0.16,0.0,0,1,0,system,1.0,0.006487620085232666,0.9935541978303883,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.0,0,5,5,system,1.0,6.547261533912876e-05,0.9999345316710436,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,0,5,5,system,1.0,0.005062705880359701,0.9949627960019419,0.003,ok
fisher_kpp,baseline,Baseline,32,0.16,0.0,1,1,0,system,1.0,0.006487620085232666,0.9935541978303883,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.0,1,5,5,system,1.0,6.547261533912876e-05,0.9999345316710436,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,1,5,5,system,1.0,0.005062023885816832,0.9949634711435561,0.003,ok
fisher_kpp,baseline,Baseline,32,0.16,0.0,2,1,0,system,1.0,0.006487620085232666,0.9935541978303883,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.0,2,5,5,system,1.0,6.547261533912876e-05,0.9999345316710436,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,2,5,5,system,1.0,0.005062766595377231,0.9949627358970552,0.003,ok
fisher_kpp,baseline,Baseline,32,0.16,0.0,3,1,0,system,1.0,0.006487620085232666,0.9935541978303883,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.0,3,5,5,system,1.0,6.547261533912876e-05,0.9999345316710436,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,3,5,5,system,1.0,0.005062567916319532,0.9949629325795954,0.003,ok
fisher_kpp,baseline,Baseline,32,0.16,0.0,4,1,0,system,1.0,0.006487620085232666,0.9935541978303883,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.0,4,5,5,system,1.0,6.547261533912876e-05,0.9999345316710436,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,4,5,5,system,1.0,0.005062618382674257,0.9949628826203675,0.003,ok
fisher_kpp,baseline,Baseline,32,0.16,0.0,5,1,0,system,1.0,0.006487620085232666,0.9935541978303883,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.0,5,5,5,system,1.0,6.547261533912876e-05,0.9999345316710436,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,5,5,5,system,1.0,0.0050626470933990714,0.9949628541981538,0.003,ok
fisher_kpp,baseline,Baseline,32,0.16,0.0,6,1,0,system,1.0,0.006487620085232666,0.9935541978303883,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.0,6,5,5,system,1.0,6.547261533912876e-05,0.9999345316710436,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,6,5,5,system,1.0,0.005062241491457743,0.994963255724396,0.003,ok
fisher_kpp,baseline,Baseline,32,0.16,0.0,7,1,0,system,1.0,0.006487620085232666,0.9935541978303883,0.003,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.0,7,5,5,system,1.0,6.547261533912876e-05,0.9999345316710436,0.0003,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.0,7,5,5,system,1.0,0.005062556467634613,0.9949629439132354,0.003,ok
fisher_kpp,baseline,Baseline,32,0.16,0.01,0,1,0,system,0.8,0.03841171647789191,0.7704073319910699,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.01,0,5,5,system,0.8,0.041341586823047685,0.7682397496873826,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.01,0,5,5,system,0.8,0.039969122248283154,0.769253608482625,0.03,ok
fisher_kpp,baseline,Baseline,32,0.16,0.01,1,1,0,system,0.8,0.037880256482991675,0.7708018290191939,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.01,1,5,5,system,0.8,0.04192851555349816,0.7678069925699464,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.01,1,5,5,system,0.8,0.03410608141651353,0.7736150230391875,0.03,ok
fisher_kpp,baseline,Baseline,32,0.16,0.01,2,1,0,system,0.8,0.03913245838887767,0.769872977734099,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.01,2,5,5,system,0.8,0.04292534487544317,0.7670731217060835,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.01,2,5,5,system,0.8,0.027156409586841335,0.7788492507404869,0.03,ok
fisher_kpp,baseline,Baseline,32,0.16,0.01,3,1,0,system,0.8,0.036311196793002196,0.7719688858672015,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.01,3,5,5,system,0.8,0.04048355711122341,0.7688732748656818,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.01,3,5,5,system,0.8,0.023994737981516544,0.781254014622134,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.01,4,1,0,system,0.8,0.03660413800525843,0.771750729781422,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.01,4,5,5,system,0.8,0.04006475199595794,0.7691828787243711,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.01,4,5,5,system,0.8,0.04769475673100844,0.763581181312905,0.03,ok
fisher_kpp,baseline,Baseline,32,0.16,0.01,5,1,0,system,0.8,0.04047700628822965,0.7688781156768655,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.01,5,5,5,system,0.8,0.038302436141573706,0.7704884166244208,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.01,5,5,5,system,0.8,0.044737851301493485,0.7657423333551009,0.03,ok
fisher_kpp,baseline,Baseline,32,0.16,0.01,6,1,0,system,0.8,0.03875080442074158,0.7701558416083435,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.01,6,5,5,system,0.8,0.04494719552594673,0.7655889249000194,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.01,6,5,5,system,0.8,0.033469845558894186,0.7740912842670943,0.03,ok
fisher_kpp,baseline,Baseline,32,0.16,0.01,7,1,0,system,0.8,0.037005217834808375,0.7714522417450724,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.01,7,5,5,system,0.8,0.04232107659518209,0.7675178195698187,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.01,7,5,5,system,0.8,0.06456417217861812,0.7514812360844433,0.01,ok
fisher_kpp,baseline,Baseline,32,0.16,0.03,0,1,0,system,0.8,0.04417154147794494,0.7661576361942035,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.03,0,5,5,system,0.8,0.04459030000772613,0.7658504965957303,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,0,5,5,system,0.8,0.0557282519238169,0.757770760176388,0.03,ok
fisher_kpp,baseline,Baseline,32,0.16,0.03,1,1,0,system,0.8,0.03782980520156918,0.7708392994597246,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.03,1,5,5,system,0.8,0.04211786461707167,0.7676674848040933,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,1,5,5,system,0.8,0.03824407154526387,0.7705317294124542,0.03,ok
fisher_kpp,baseline,Baseline,32,0.16,0.03,2,1,0,system,0.8,0.03692884125581121,0.7715090642392879,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.03,2,5,5,system,0.8,0.044342419959285645,0.7660322751528071,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,2,5,5,system,0.8,0.03421000721488902,0.7735372839355783,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.03,3,1,0,system,0.8,0.038628712540014806,0.770246374225071,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.03,3,5,5,system,0.8,0.042519038848512644,0.7673720768530226,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,3,5,5,system,0.8,0.030451807664677626,0.7763584808619507,0.03,ok
fisher_kpp,baseline,Baseline,32,0.16,0.03,4,1,0,system,0.8,0.046368970274991275,0.764548665648749,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.03,4,5,5,system,0.8,0.05001909332679095,0.7618909075884975,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,4,5,5,system,0.8,0.04082268422894106,0.7686227559429621,0.3,ok
fisher_kpp,baseline,Baseline,32,0.16,0.03,5,1,0,system,0.8,0.03748634850863117,0.7710944834599378,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.03,5,5,5,system,0.8,0.040330029214747286,0.7689867422204942,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,5,5,5,system,0.8,0.03820422094962774,0.7705613056246811,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.03,6,1,0,system,0.8,0.042166741635943826,0.7676314816419856,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.03,6,5,5,system,0.8,0.044562073641737615,0.765871191561549,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,6,5,5,system,0.8,0.0283264545004234,0.7779630646462871,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.03,7,1,0,system,0.8,0.04510364783343372,0.7654743160244928,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.03,7,5,5,system,0.8,0.047946834006913665,0.7633975064757171,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.03,7,5,5,system,0.8,0.048086964880522914,0.7632954390299057,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.05,0,1,0,system,0.8,0.028382491438909734,0.7779206731540542,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.05,0,5,5,system,0.8,0.039372509472648386,0.7696951696422103,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,0,5,5,system,0.8,0.029071673453997474,0.7773996900671296,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.05,1,1,0,system,0.8,0.03440520664333909,0.7733913120913345,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.05,1,5,5,system,0.8,0.038336962894365056,0.7704627963642934,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,1,5,5,system,0.8,0.023566942024042407,0.7815805368020659,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.05,2,1,0,system,0.8,0.028208326869130586,0.7780524423839092,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.05,2,5,5,system,0.8,0.0398401825707447,0.7693489955564136,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,2,5,5,system,0.8,0.06500357103398284,0.7511711901804253,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.05,3,1,0,system,0.8,0.03559486720082619,0.7725028631730957,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.05,3,5,5,system,0.8,0.04691965307134633,0.7641465108167962,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,3,5,5,system,0.8,0.05025412517090179,0.7617204073060133,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.05,4,1,0,system,0.8,0.03392613301668044,0.7737496659126359,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.05,4,5,5,system,0.8,0.022561659080542775,0.7823489105970748,0.03,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,4,5,5,system,0.8,0.022325666667394942,0.7825295070678033,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.05,5,1,0,system,0.8,0.05030673353525588,0.761682253818614,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.05,5,5,5,system,0.8,0.05951593028938893,0.7550617948533285,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,5,5,5,system,0.8,0.0571095166707312,0.7567806243193479,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.05,6,1,0,system,0.8,0.03365428692382078,0.7739531583435103,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.05,6,5,5,system,0.8,0.030098424513928437,0.7766248165824496,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,6,5,5,system,0.8,0.03299817392135995,0.7744447378480094,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.05,7,1,0,system,0.8,0.025574695623353298,0.7800504472409521,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.05,7,5,5,system,0.8,0.03395308872309644,0.7737294938477121,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.05,7,5,5,system,0.8,0.022025364565829233,0.7827594380104756,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.1,0,1,0,system,0.8,0.02668544386734581,0.7792065279376504,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.1,0,5,5,system,0.8,0.028886563062305883,0.7775395546219751,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,0,5,5,system,0.8,0.05456177716339772,0.7586089476444632,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.1,1,1,0,system,0.8,0.045071914373678454,0.7654975595430173,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.1,1,5,5,system,0.8,0.051682063467171295,0.7606861691285014,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,1,5,5,system,0.8,0.06650734492206256,0.7501120398364081,0.3,ok
fisher_kpp,baseline,Baseline,32,0.16,0.1,2,1,0,system,0.8,0.04724888064738592,0.7639062831993269,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.1,2,5,5,system,0.8,0.05470508843141541,0.7585058693419037,0.3,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,2,5,5,system,0.8,0.038250022507450084,0.7705273129375344,0.3,ok
fisher_kpp,baseline,Baseline,32,0.16,0.1,3,1,0,system,0.8,0.02225927561527974,0.7825803287707946,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.1,3,5,5,system,0.8,0.02501894893996253,0.7804733764457048,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,3,5,5,system,0.8,0.03669013338992632,0.7716867116155904,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.1,4,1,0,system,0.8,0.03556838513091732,0.7725226180006097,0.3,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.1,4,5,5,system,0.8,0.02781425272585746,0.7783507553804853,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,4,5,5,system,0.8,0.02988790433807775,0.7767835670564267,0.1,ok
fisher_kpp,baseline,Baseline,32,0.16,0.1,5,1,0,system,0.8,0.021658208170929262,0.7830407406330507,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.1,5,5,5,system,0.8,0.04037064944341082,0.7689567179043286,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,5,5,5,system,0.8,0.02320918752034088,0.781853808348546,0.03,ok
fisher_kpp,baseline,Baseline,32,0.16,0.1,6,1,0,system,0.8,0.06774456085695865,0.7492428707460985,0.03,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.1,6,5,5,system,0.8,0.07571086444468692,0.7436942643625555,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,6,5,5,system,0.8,0.08868974350880554,0.7348282692749822,0.3,ok
fisher_kpp,baseline,Baseline,32,0.16,0.1,7,1,0,system,0.8,0.02152300801856396,0.7831443772879384,0.1,ok
fisher_kpp,pydmd_optdmd,PyDMD optimized DMD,32,0.16,0.1,7,5,5,system,0.8,0.02342342357778644,0.7816901407271681,0.1,ok
fisher_kpp,pod_edmd_rbf,POD-EDMD-RBF,32,0.16,0.1,7,5,5,system,0.5714285714285714,0.4125609292170496,0.40453375115316353,0.3,ok
