system,method,method_label,sparse_factor,obs_dt,noise,seed,upsample,pod_rank,rank_mode,rank_cv_error,rank_cv_folds,rank_grid,spline_alpha,spline_cv_error,spline_cv_folds,support_f1,coef_error,practical_score,threshold,status,gp_kernel,gp_cv_error,gp_cv_folds,gp_cv_spatial_points
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.0,4,5,0,cv,,0,"1,2,3,4,6,8",0.0,3.36320071673207e-11,4,1.0,1.6637844888148776e-05,0.999983362431925,0.0001,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.0,5,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,8.063935023356819e-05,0.999919367151947,0.003,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.0,5,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,6.906926706453669e-05,0.9999309355031696,0.0001,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.0,5,5,0,cv,,0,"1,2,3,4,6,8",0.0,3.36320071673207e-11,4,1.0,1.6637844888148776e-05,0.999983362431925,0.0001,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.0,6,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,8.063935023356819e-05,0.999919367151947,0.003,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.0,6,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,6.906926706453669e-05,0.9999309355031696,0.0001,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.0,6,5,0,cv,,0,"1,2,3,4,6,8",0.0,3.36320071673207e-11,4,1.0,1.6637844888148776e-05,0.999983362431925,0.0001,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.0,7,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,8.063935023356819e-05,0.999919367151947,0.003,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.0,7,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,6.906926706453669e-05,0.9999309355031696,0.0001,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.0,7,5,0,cv,,0,"1,2,3,4,6,8",0.0,3.36320071673207e-11,4,1.0,1.6637844888148776e-05,0.999983362431925,0.0001,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.01,0,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0384376212491018,0.7703881134792735,0.03,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.01,0,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.042240484275437,0.7675771686763424,0.03,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,0,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0005038725952541,4,0.8,0.0498036536894744,0.7620472620650978,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.01,1,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0414752973072693,0.7681411187268649,0.03,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.01,1,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0416125322271426,0.7680399143138819,0.03,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,1,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0004704911448684,4,1.0,0.0255293293000939,0.9751061928989224,0.01,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.01,2,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0425241607097132,0.7673683067981739,0.03,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.01,2,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.041403855905978,0.7681938140165934,0.03,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,2,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0004748435241213,4,1.0,0.026966999158043,0.973741123930806,0.01,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.01,3,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0415011210599919,0.7681220728651705,0.03,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.01,3,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0429931368944201,0.7670232638174899,0.03,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,3,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0004866963285032,4,0.8,0.047921911879293,0.7634156619220971,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.01,4,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0421373718847423,0.7676531152060804,0.1,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.01,4,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0426682024931123,0.767262296948472,0.03,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,4,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0005059661494199,4,0.8,0.0487705109628938,0.7627979540209484,0.01,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.01,5,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0415106401238704,0.7681150524826642,0.03,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.01,5,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0424023502891879,0.7674579779852381,0.03,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,5,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0005041723930401,4,1.0,0.026348022786257,0.9743283738056712,0.01,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.01,6,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0426338830018402,0.7672875522678444,0.03,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.01,6,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0432698192272012,0.7668198439715217,0.03,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,6,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0004842201489987,4,1.0,0.0266671797180323,0.9740254872807406,0.01,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.01,7,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0414197335052394,0.7681821020496105,0.03,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.01,7,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0422151711571004,0.7675958114405633,0.03,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.01,7,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0004708287880944,4,1.0,0.0291290394039145,0.9716954450913304,0.01,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.03,0,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0375831574348777,0.7710225385479147,0.1,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.03,0,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0339932579715024,0.7736994354967532,0.1,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,0,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0043620436089713,4,0.8,0.0496845619586785,0.7621337199693831,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.03,1,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0362800951754395,0.7719920547779721,0.1,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.03,1,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0320144913971886,0.7751829132911915,0.1,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,1,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0042051837176944,4,0.8,0.0462919051079048,0.7646049788729805,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.03,2,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0438887370995716,0.766365199247946,0.03,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.03,2,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0508384037628278,0.7612968817425886,0.1,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,2,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.004279706822551,4,0.8,0.0479566978835299,0.7633903210081989,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.03,3,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0445123731552829,0.7659076336102604,0.1,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.03,3,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0412201721078531,0.7683293326717583,0.1,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,3,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0042775194001641,4,0.8,0.0521263397717944,0.7603649578562206,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.03,4,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0445273479114387,0.7658966532562523,0.1,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.03,4,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0450734774987846,0.7654964145819406,0.1,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,4,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0043206228114933,4,0.8,0.0451335737103328,0.7654523977829139,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.03,5,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0421929523001429,0.7676121760700668,0.1,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.03,5,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0428526033356475,0.7671266269472177,0.1,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,5,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.004166582648291,4,0.8,0.0508685318970649,0.7612750555541061,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.03,6,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0408645937672756,0.7685918079934903,0.03,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.03,6,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0465447094280953,0.7644202801781642,0.03,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,6,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0042667790147822,4,0.8,0.0440556096145813,0.7662427102856374,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.03,7,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0404667172179399,0.7688857190349022,0.1,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.03,7,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0395124009614627,0.7695915885756307,0.1,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.03,7,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0042451991102386,4,0.8,0.0418251757566777,0.7678831521986978,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.05,0,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.035408561625705,0.7726418629800705,0.3,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.05,0,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0243466358758314,0.7809856273076821,0.3,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,0,5,0,cv,,0,"1,2,3,4,6,8",0.03,0.0114037089339028,4,0.8,0.0394749517595704,0.769619314679782,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.05,1,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0417291007709655,0.7679539713423903,0.1,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.05,1,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0285571836146618,0.7777885495763662,0.1,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,1,5,0,cv,,0,"1,2,3,4,6,8",0.03,0.0117569994295879,4,0.8,0.0391093011873911,0.7698901348355167,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.05,2,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0400352808249102,0.7692046748312954,0.03,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.05,2,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0426928854805622,0.7672441340493961,0.1,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,2,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0111858518197858,4,0.8,0.0411302922523764,0.7683956618621516,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.05,3,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0265128513918949,0.779337539627725,0.3,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.05,3,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0241045676869334,0.7811702293320484,0.3,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,3,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0110409335995408,4,0.8,0.0376128180053962,0.7710004985653902,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.05,4,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0428937362993699,0.7670963705647902,0.3,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.05,4,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0454127360569353,0.765247994794307,0.3,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,4,5,0,cv,,0,"1,2,3,4,6,8",0.03,0.0112337424960204,4,0.8,0.0493414836278367,0.7623828967803687,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.05,5,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0486130827084504,0.762912472857662,0.3,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.05,5,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.064490146738094,0.7515334946513423,0.3,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,5,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0116310408748905,4,0.8,0.0492086308505803,0.7624794311417835,0.1,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.05,6,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0464809620775597,0.7644668455427747,0.1,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.05,6,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0455686338235234,0.7651338937688793,0.1,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,6,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0115994460531134,4,0.8,0.0483820567966479,0.7630805914824752,0.1,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.05,7,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0416165659354394,0.7680369400438135,0.1,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.05,7,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0380805392486664,0.770653113850894,0.3,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.05,7,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0115048175013024,4,0.8,0.0464821752677692,0.7644659592938594,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.1,0,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0259862703967537,0.7797375297143463,0.3,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.1,0,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0276193540725443,0.7784983776624399,0.3,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,0,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0457532797217949,4,0.8,0.0573469355268392,0.7566106952410921,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.1,1,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0310100238127164,0.7759381398073784,0.3,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.1,1,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0470453773211779,0.7640547557229724,0.1,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,1,5,0,cv,,0,"1,2,3,4,6,8",0.1,0.0460562612753117,4,0.8,0.0447221572386598,0.7657538365171721,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.1,2,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0307601638250793,0.7761262300157736,0.1,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.1,2,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0229497034385794,0.7820521354186346,0.3,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,2,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0467435524657402,4,0.8,0.0332111801699838,0.7742850787468095,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.1,3,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0420412002886731,0.7677239631008628,0.3,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.1,3,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0217225722891329,0.7829914124414699,0.3,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,3,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0445391604706482,4,0.8,0.0350882262509091,0.7728809773999662,0.1,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.1,4,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0618287566190035,0.7534171541438572,0.3,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.1,4,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0653767279063956,0.7509080863556166,0.3,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,4,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0457406899367209,4,0.8,0.0468265112041559,0.7642145011017791,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.1,5,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.05652996343209,0.7571957518376818,0.3,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.1,5,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0717892379108766,0.746415406782171,0.1,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,5,5,0,cv,,0,"1,2,3,4,6,8",0.1,0.0446045064921497,4,0.8,0.0599608984644245,0.7547448223410577,0.03,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.1,6,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0449948856220276,0.7655539859640598,0.3,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.1,6,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0277318542330386,0.7784131597215237,0.3,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,6,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.045578483118584,4,0.8,0.0458721830527906,0.7649118247555685,0.1,ok,,,,
fisher_kpp,baseline,Baseline,8,0.04,0.1,7,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0251844041362206,0.7803474153257804,0.3,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,8,0.04,0.1,7,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0341670682248096,0.7735694014829083,0.3,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,8,0.04,0.1,7,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0456116345096203,4,0.8,0.042740408127261,0.7672091670800237,0.03,ok,,,,
fisher_kpp,baseline,Baseline,16,0.08,0.0,0,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003559914723001,0.9996441352125296,0.003,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,16,0.08,0.0,0,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003249988857274,0.9996751067042317,0.0003,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,0,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.129436989829524e-09,4,1.0,9.780043629319453e-06,0.9999902200520188,0.0001,ok,,,,
fisher_kpp,baseline,Baseline,16,0.08,0.0,1,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003559914723001,0.9996441352125296,0.003,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,16,0.08,0.0,1,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003249988857274,0.9996751067042317,0.0003,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,1,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.129436989829524e-09,4,1.0,9.780043629319453e-06,0.9999902200520188,0.0001,ok,,,,
fisher_kpp,baseline,Baseline,16,0.08,0.0,2,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003559914723001,0.9996441352125296,0.003,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,16,0.08,0.0,2,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003249988857274,0.9996751067042317,0.0003,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,2,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.129436989829524e-09,4,1.0,9.780043629319453e-06,0.9999902200520188,0.0001,ok,,,,
fisher_kpp,baseline,Baseline,16,0.08,0.0,3,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003559914723001,0.9996441352125296,0.003,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,16,0.08,0.0,3,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003249988857274,0.9996751067042317,0.0003,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,3,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.129436989829524e-09,4,1.0,9.780043629319453e-06,0.9999902200520188,0.0001,ok,,,,
fisher_kpp,baseline,Baseline,16,0.08,0.0,4,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003559914723001,0.9996441352125296,0.003,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,16,0.08,0.0,4,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003249988857274,0.9996751067042317,0.0003,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,4,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.129436989829524e-09,4,1.0,9.780043629319453e-06,0.9999902200520188,0.0001,ok,,,,
fisher_kpp,baseline,Baseline,16,0.08,0.0,5,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003559914723001,0.9996441352125296,0.003,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,16,0.08,0.0,5,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003249988857274,0.9996751067042317,0.0003,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,5,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.129436989829524e-09,4,1.0,9.780043629319453e-06,0.9999902200520188,0.0001,ok,,,,
fisher_kpp,baseline,Baseline,16,0.08,0.0,6,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003559914723001,0.9996441352125296,0.003,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,16,0.08,0.0,6,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003249988857274,0.9996751067042317,0.0003,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,6,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.129436989829524e-09,4,1.0,9.780043629319453e-06,0.9999902200520188,0.0001,ok,,,,
fisher_kpp,baseline,Baseline,16,0.08,0.0,7,1,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003559914723001,0.9996441352125296,0.003,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,16,0.08,0.0,7,5,0,cv,,0,"1,2,3,4,6,8",,,0,1.0,0.0003249988857274,0.9996751067042317,0.0003,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.0,7,5,0,cv,,0,"1,2,3,4,6,8",0.0,1.129436989829524e-09,4,1.0,9.780043629319453e-06,0.9999902200520188,0.0001,ok,,,,
fisher_kpp,baseline,Baseline,16,0.08,0.01,0,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0410807979114727,0.7684321923955294,0.03,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,16,0.08,0.01,0,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0421238306974367,0.7676630899656173,0.03,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,0,5,0,cv,,0,"1,2,3,4,6,8",0.001,0.0004787541659574,4,0.8,0.0461115460238992,0.7647368036808987,0.03,ok,,,,
fisher_kpp,baseline,Baseline,16,0.08,0.01,1,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.043655323399777,0.7665365969618654,0.1,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,16,0.08,0.01,1,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.047072974332521,0.7640346180360323,0.03,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,1,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0004972748366618,4,0.8,0.0484098637837825,0.763060352286982,0.03,ok,,,,
fisher_kpp,baseline,Baseline,16,0.08,0.01,2,1,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0422110443333933,0.7675988508754352,0.03,ok,,,,
fisher_kpp,linear_interp,Linear interpolation,16,0.08,0.01,2,5,0,cv,,0,"1,2,3,4,6,8",,,0,0.8,0.0427253970163947,0.7672202118497183,0.03,ok,,,,
fisher_kpp,smoothing_spline_cv,Tuned smoothing spline,16,0.08,0.01,2,5,0,cv,,0,"1,2,3,4,6,8",10.0,0.0004750717194965,4,0.8571428571428571,0.0308415063947954,0.8314982000875946,0.01,ok,,,,
